iso,year,log_gdppc,bottom40_share
GEO,2008,7.996370625261619,17.0
GEO,2009,7.968061876581072,17.1
GEO,2010,8.035947449482942,16.4
GEO,2011,8.120321950975983,16.4
GEO,2012,8.19140232888114,16.700000000000003
GEO,2013,8.244466988701284,16.9
GEO,2014,8.28408788641567,17.6
GEO,2015,8.315474075721646,18.0
GEO,2016,8.34879620797026,18.2
GEO,2017,8.398974235046817,17.4
GEO,2018,8.45821858661897,18.0
GEO,2019,8.51234374824076,18.5
GEO,2020,8.446686872355555,19.0
GEO,2021,8.551633004229327,19.1
GEO,2022,8.65457046590989,19.3
GEO,2023,8.72917396650096,19.0
GEO,2024,8.79578775566817,19.5
GHA,1987,6.689511715817729,18.7
GHA,1988,6.720241129084021,18.5
GHA,1991,6.778370368168698,17.5
GHA,1998,6.89993106750372,16.1
GHA,2005,7.041684408174118,15.100000000000001
GHA,2012,7.402781174330231,15.200000000000001
GHA,2016,7.462106386506756,14.3
GIN,1991,6.292721711139453,12.1
GIN,1994,6.320701353675846,14.0
GIN,2002,6.477825789345846,15.600000000000001
GIN,2007,6.5127834197966274,17.0
GIN,2012,6.578564749774563,19.799999999999997
GIN,2018,6.802291789183961,21.6
GNB,1991,6.372612225265042,8.8
GNB,1993,6.341875037910797,15.1
GNB,2002,6.386947558030213,19.1
GNB,2010,6.439197048309351,12.8
GNB,2018,6.5315433242342085,19.4
GNB,2021,6.5922180046582115,19.8
GRC,1995,9.67139256849239,17.8
GRC,2000,9.798288493921106,18.7
GRC,2002,9.88064707061025,18.5
GRC,2003,9.93461094105719,19.6
GRC,2004,9.984519236978075,19.4
GRC,2005,9.993352323137543,18.9
GRC,2006,10.05279218530422,18.6
GRC,2007,10.08471240855404,19.3
GRC,2008,10.08263240532506,19.6
GRC,2009,10.037936915266377,19.5
GRC,2010,9.97802548337689,19.0
GRC,2011,9.875512669062738,18.299999999999997
GRC,2012,9.793932811716232,17.5
GRC,2013,9.77820074620124,17.700000000000003
GRC,2014,9.792752913444167,17.8
GRC,2015,9.797055898070218,17.6
GRC,2016,9.800897030118499,18.5
GRC,2017,9.81749865878462,18.9
GRC,2018,9.83996392753441,19.6
GRC,2019,9.863533720531763,19.6
GRC,2020,9.769210243689429,19.2
GRC,2021,9.864293860796053,19.6
GRC,2022,9.930640789735907,19.7
GRC,2023,9.954696921932085,19.8
GTM,1986,7.885759056994575,9.8
GTM,1989,7.91372517805622,8.0
GTM,1998,8.035919064777675,11.600000000000001
GTM,2000,8.06020335773018,10.9
GTM,2006,8.128039815933025,10.1
GTM,2014,8.24528363451438,13.1
GTM,2023,8.404932288649032,13.9
HND,1989,5.9630256461466695,9.5
HND,1990,6.126827786079542,9.4
HND,1991,6.329944752694043,11.4
HND,1992,6.388038581740054,11.7
HND,1993,6.487485867726333,11.0
HND,1994,6.713917677025086,10.1
HND,1995,6.906110491243271,9.9
HND,1996,7.08455185871165,9.7
HND,1997,7.258926875145865,10.9
HND,1998,7.341974948869521,8.600000000000001
HND,1999,7.4252264669323385,9.2
HND,2001,7.48951725423363,8.9
HND,2002,7.499961637894678,9.1
HND,2003,7.518768713105256,8.3
HND,2004,7.554287415846978,8.3
HND,2005,7.588757243651944,7.5
HND,2006,7.628777765251771,8.1
HND,2007,7.6658449958021375,9.3
HND,2008,7.6848515706753915,9.4
HND,2009,7.638346883988053,10.8
HND,2010,7.653719336371345,10.2
HND,2011,7.670690920319553,10.4
HND,2012,7.6909231236638504,10.0
HND,2013,7.698664751950635,11.3
HND,2014,7.709419463290649,11.4
HND,2015,7.728064776258591,11.600000000000001
HND,2016,7.747480178426329,10.9
HND,2017,7.776272403264893,11.4
HND,2018,7.7957021053986795,11.4
HND,2019,7.802869969930534,11.6
HND,2023,7.834896397263408,12.1
HND,2024,7.85372939247482,12.7
HRV,1998,9.056916327025583,22.1
HRV,1999,9.05269579320283,23.0
HRV,2000,9.09161065112197,21.0
HRV,2001,9.160722215315799,21.0
HRV,2004,9.311011376440927,21.799999999999997
HRV,2008,9.47043393506152,20.4
HRV,2009,9.400936311686397,19.7
HRV,2010,9.389752826070092,19.8
HRV,2011,9.392089574727283,19.6
HRV,2012,9.374208146049614,19.6
HRV,2013,9.379108447129262,19.9
HRV,2014,9.381161178832615,19.9
HRV,2015,9.416042708105977,20.4
HRV,2016,9.460980308816126,20.5
HRV,2017,9.509360757335081,20.700000000000003
HRV,2018,9.551164535233514,21.4
HRV,2019,9.591640754590063,21.7
HRV,2020,9.513827402634133,21.3
HRV,2021,9.641816648072357,21.799999999999997
HRV,2022,9.718261785319784,21.3
HRV,2023,9.754143246574452,21.2
HUN,1987,9.071058230130761,26.8
HUN,1989,9.090165218440077,24.6
HUN,1991,8.938353193850011,22.1
HUN,1993,8.902986091856473,23.5
HUN,1994,8.933400530910587,20.0
HUN,1998,9.023752229651365,23.6
