iso,year,log_gdppc,gini
MLT,2021,10.355184099191574,31.6
MLT,2022,10.356071324875137,34.6
MLT,2023,10.417203511533016,31.8
MNE,2005,8.510708783202205,30.2
MNE,2006,8.591657749908888,30.0
MNE,2007,8.659219984894689,31.4
MNE,2008,8.724155764719773,30.5
MNE,2009,8.66019412347567,31.0
MNE,2010,8.685739488027894,28.9
MNE,2011,8.717789619015496,30.8
MNE,2012,8.69087357481033,41.2
MNE,2013,8.722294744745602,39.0
MNE,2014,8.743864627239612,38.8
MNE,2015,8.767329156720102,39.0
MNE,2016,8.80002079578283,38.5
MNE,2017,8.830675800193273,36.9
MNE,2018,8.876190925394813,36.8
MNE,2019,8.91868941734561,35.7
MNE,2020,8.756517427251728,35.4
MNE,2021,8.881600336407983,34.3
MNG,1995,7.312730235057171,33.2
MNG,1998,7.362440402770404,30.3
MNG,2002,7.426937897613762,32.9
MNG,2007,7.784774548051303,35.8
MNG,2010,7.86774639284731,33.1
MNG,2011,8.00996655907954,33.9
MNG,2012,8.107167188010816,33.8
MNG,2014,8.25071379070713,32.0
MNG,2016,8.247460953034002,32.3
MNG,2018,8.338988508131704,32.7
MNG,2022,8.344240143608863,31.4
MOZ,1996,5.425824026152221,53.3
MOZ,2002,5.829343686083938,46.9
MOZ,2008,6.133283708601263,45.5
MOZ,2014,6.372067668344984,54.0
MOZ,2019,6.425094800688096,50.7
MOZ,2022,6.390386010393377,49.6
MRT,1987,7.3068122704000205,43.9
MRT,1993,7.258774671128621,49.5
MRT,1995,7.2599591686008536,37.7
MRT,2000,7.176186323850898,39.0
MRT,2004,7.201930669790764,40.2
MRT,2008,7.325186322170231,35.7
MRT,2014,7.329391204921639,32.6
MRT,2019,7.383463830237113,32.0
MYS,1984,8.208046666965744,48.5
MYS,1987,8.162804057512634,47.0
MYS,1989,8.282436141873417,46.2
MYS,1992,8.460863634581017,47.7
MYS,1995,8.660661668195443,48.5
MYS,1997,8.776561664448847,49.1
MYS,2003,8.814764280155496,46.4
MYS,2006,8.918624935385537,44.8
MYS,2008,8.984207087579115,45.5
MYS,2011,9.036025375384428,43.6
MYS,2013,9.101061885413454,41.3
MYS,2015,9.17457637603625,41.1
MYS,2018,9.269570612593471,41.2
MYS,2021,9.248432247470918,40.7
NER,1992,6.097248717464506,36.0
NER,1994,6.05506709934062,41.5
NER,2005,6.009282193524459,44.4
NER,2007,6.02446191192748,37.3
NER,2011,6.075314455587776,31.5
NER,2014,6.179489076453245,34.3
NER,2018,6.241101429750416,37.3
NER,2021,6.255582563253701,32.9
NGA,1985,7.264679391618522,38.7
NGA,1992,7.359588716971446,44.9
NGA,1996,7.255663231207413,51.9
NGA,2003,7.448458786767408,40.1
NGA,2010,7.747366572588008,35.7
NGA,2012,7.784745308155398,35.5
NGA,2015,7.857764540382057,35.9
NGA,2018,7.796378193844972,35.1
NGA,2022,7.720590703201436,33.9
NIC,1993,7.069972219353498,57.1
NIC,1998,7.204946566177612,54.4
NIC,2001,7.301360450231303,52.9
NIC,2005,7.378688293137505,48.8
NIC,2009,7.411991413446985,43.9
NIC,2014,7.604221294344823,46.2
NLD,1983,10.171216020172121,28.4
NLD,1987,10.252937405043541,26.8
NLD,1990,10.351657757567878,31.1
NLD,1993,10.38275950969428,30.4
NLD,1999,10.578947143794764,28.1
NLD,2004,10.637371820838823,29.8
NLD,2005,10.65517124895427,29.0
NLD,2006,10.688326820533101,30.0
NLD,2007,10.72427001308344,29.6
NLD,2008,10.741323621474573,29.3
NLD,2009,10.698839368583005,27.9
NLD,2010,10.70681738979929,27.8
NLD,2011,10.719730738225008,27.8
NLD,2012,10.706203805516967,27.6
NLD,2013,10.702953141663102,28.1
NLD,2014,10.715351812192356,28.6
NLD,2015,10.73190428550867,28.2
NLD,2016,10.750536110988945,28.2
NLD,2017,10.772059348285007,28.5
NLD,2018,10.78855601392628,28.1
NLD,2019,10.804746364866567,29.2
NLD,2020,10.759743047727733,26.0
NLD,2021,10.815385306100119,25.7
NOR,1979,10.559083141312378,26.9
NOR,1986,10.790793840785764,24.6
NOR,1991,10.840215049143843,25.2
NOR,1995,10.97080768002996,26.0
NOR,2000,11.12153101574343,27.4
NOR,2003,11.151989472181164,27.6
NOR,2004,11.188470424309074,31.6
NOR,2005,11.210924628202102,30.6
NOR,2006,11.230945526453903,26.4
NOR,2007,11.254229274664855,27.1
NOR,2008,11.249960336556558,27.0
NOR,2009,11.221084799471472,26.2
NOR,2010,11.218627305853005,25.7
NOR,2011,11.219410881896332,25.3
NOR,2012,11.234124654060826,25.7
NOR,2013,11.234681922978936,26.4
NOR,2014,11.244140217509605,26.8
NOR,2015,11.25442610373778,27.5
NOR,2016,11.258449580291675,28.5
NOR,2017,11.276719163603925,27.0
NOR,2018,11.281160971684233,27.6
NOR,2019,11.289000480774247,27.7
NOR,2020,11.269413931231195,28.4
NOR,2021,11.304662387560173,29.1
NOR,2022,11.33567190472542,26.9
NOR,2023,11.32780954114185,26.5
PAK,1987,6.7916059087860425,33.3
PAK,1990,6.857392756379772,33.2
PAK,1996,6.954530686459436,28.7
PAK,1998,6.93391056496326,33.1
PAK,2001,6.964010536341795,28.7
PAK,2004,7.044901916101283,30.9
PAK,2005,7.0911043024781355,31.3
PAK,2007,7.14310852796464,29.7
PAK,2010,7.136240396308027,28.8
PAK,2011,7.1403196103313915,29.7
PAK,2013,7.177553996570383,29.5
PAK,2015,7.230179450828166,31.3
PAK,2018,7.3535185312701,29.6
PAK,2024,7.399451483539122,33.5
PAN,1979,8.474090180753084,48.7
PAN,1989,8.425772578586036,58.5
PAN,1991,8.551132080184205,58.0
PAN,1995,8.645833413502288,57.6
PAN,1997,8.719749740827606,58.1
PAN,1998,8.780321797364609,57.3
PAN,1999,8.81131291180725,56.3
PAN,2000,8.832901220551138,56.6
PAN,2001,8.822891396180937,56.7
PAN,2002,8.828373623286012,56.1
PAN,2003,8.858948825850266,55.6
PAN,2004,8.918485061185857,54.8
PAN,2005,8.979148437972452,53.8
PAN,2006,9.05461948066611,54.6
PAN,2007,9.159851639183033,52.7
PAN,2008,9.23874851160005,52.7
PAN,2009,9.236696314144593,51.8
PAN,2010,9.277818795181531,51.6
PAN,2011,9.372586666967182,51.3
PAN,2012,9.446857658683653,51.7
PAN,2013,9.490758425869842,51.5
PAN,2014,9.51867390848937,50.5
PAN,2015,9.552699166644704,50.8
PAN,2016,9.580117807598286,50.4
PAN,2017,9.618837255783216,49.9
PAN,2018,9.640540373769173,49.2
PAN,2019,9.655188457057458,49.8
PAN,2021,9.585547937980428,50.9
PAN,2023,9.73371617233685,48.9
PAN,2024,9.748161333338983,49.7
PER,1985,8.116066886178904,45.6
PER,1994,8.005893098859444,44.0
PER,1997,8.111073322278738,53.3
PER,1998,8.08896008703908,55.1
PER,1999,8.086526583387267,54.8
PER,2000,8.097509400669164,49.1
PER,2001,8.089992850389264,51.3
PER,2002,8.131162970700037,53.6
PER,2003,8.161315545801125,53.1
PER,2004,8.199904605893666,49.9
PER,2005,8.251959183297817,50.4
PER,2006,8.316633368645569,50.3
PER,2007,8.391128985115767,50.0
PER,2008,8.471887497983221,47.5
PER,2009,8.476615237408398,47.0
PER,2010,8.550123506290927,45.5
PER,2011,8.604005032808287,44.7
PER,2012,8.655222061188207,44.4
PER,2013,8.703085270909416,43.9
PER,2014,8.716686245139517,43.1
PER,2015,8.737406293698061,43.4
PER,2016,8.762842341065296,43.6
PER,2017,8.772985043676032,43.3
PER,2018,8.793785657037539,42.4
PER,2019,8.798795947456263,41.5
PER,2020,8.671086166197867,43.7
PER,2021,8.787368023895665,40.1
PER,2022,8.805568376673039,40.3
PER,2023,8.791057682517735,40.7
PER,2024,8.814668810861306,40.1
PHL,1985,7.338020674146574,41.0
PHL,1988,7.401253745259378,40.7
PHL,1991,7.412391888477497,43.8
PHL,1994,7.411402885730488,42.9
PHL,1997,7.495685895398368,46.0
PHL,2000,7.491839326239126,47.7
PHL,2003,7.545823915364357,46.6
PHL,2006,7.6546424709858805,47.2
PHL,2009,7.721670169226304,46.3
PHL,2012,7.837452311337028,46.5
PHL,2015,7.975859623618142,44.6
PHL,2018,8.134742160070255,42.3
PHL,2021,8.117006888629858,40.7
PHL,2023,8.228096155182355,39.3
POL,1992,8.484704830817119,29.3
POL,1993,8.51886161659337,26.7
POL,1995,8.643278685946392,34.6
POL,1996,8.701672096847888,32.6
POL,1998,8.80748906159393,32.3
POL,1999,8.853493234847752,32.3
POL,2000,8.909448361418155,33.0
POL,2001,8.921986193049099,32.8
POL,2002,8.94128285768953,34.1
POL,2003,8.976584994360927,34.9
POL,2004,9.02682463093347,38.0
POL,2005,9.059351981618704,35.8
POL,2006,9.120159450938822,34.7
POL,2007,9.186119834635363,34.0
POL,2008,9.228887485080271,33.5
POL,2009,9.254025040861318,33.4
POL,2010,9.288078663514185,33.2
POL,2011,9.33876115251882,33.2
POL,2012,9.353768224666355,33.0
POL,2013,9.36119092788997,33.1
POL,2014,9.400395470924495,32.8
POL,2015,9.444425606744861,31.8
POL,2016,9.474716910374987,31.2
POL,2017,9.524833198869176,29.7
POL,2018,9.585420842170386,30.2
POL,2019,9.630451637076177,28.8
POL,2020,9.621802319314305,28.5
POL,2021,9.70312160873207,28.5
POL,2022,9.75867244865389,28.9
POL,2023,9.764822032158765,28.5
PRT,2003,9.844084684759105,38.8
PRT,2004,9.859422653913747,38.9
PRT,2005,9.865355401039723,38.5
PRT,2006,9.879671806151135,38.1
PRT,2007,9.902465561885503,36.8
PRT,2008,9.90421103740784,36.6
PRT,2009,9.871539189783375,34.9
PRT,2010,9.888307094175856,35.8
PRT,2011,9.872494160627962,36.3
PRT,2012,9.835196007149635,36.0
PRT,2013,9.830794350175609,36.2
PRT,2014,9.843572821075838,35.6
PRT,2015,9.863487163188946,35.5
PRT,2016,9.886484980778611,35.2
PRT,2017,9.921533553239117,33.8
PRT,2018,9.952171739599772,33.5
PRT,2019,9.979021069470727,32.8
PRT,2020,9.892361585498369,34.7
PRT,2021,9.940190631482182,34.6
PRT,2022,10.000744383129602,36.3
PRT,2023,10.017582167929966,33.9
PRY,1990,8.308882445898986,40.8
PRY,1995,8.399577842624682,58.1
PRY,1997,8.410948588333017,54.9
PRY,1999,8.355260127269762,54.6
PRY,2001,8.28724762845027,54.6
PRY,2002,8.272938413850728,57.3
PRY,2003,8.30293959192202,54.9
PRY,2004,8.331187861372,52.3
PRY,2005,8.341238729247996,51.4
PRY,2006,8.377772943908957,53.0
PRY,2007,8.420766507531372,53.0
PRY,2008,8.474006567482823,50.7
PRY,2009,8.461172288554133,49.1
PRY,2010,8.554691295295894,51.0
PRY,2011,8.583390989661925,52.3
PRY,2012,8.562216737174236,47.6
PRY,2013,8.627503530512824,47.9
PRY,2014,8.66466040603197,50.7
PRY,2015,8.679199436438523,47.6
PRY,2016,8.70648354194201,47.9
PRY,2017,8.739237519828748,48.5
PRY,2018,8.756877459781835,46.0
PRY,2019,8.739302001006266,45.7
PRY,2020,8.717550469205571,43.5
PRY,2021,8.744611567412317,42.9
PRY,2022,8.732983069078593,44.6
PRY,2023,8.772189714210445,44.2
PRY,2024,8.805480015823058,44.2
PSE,2004,7.7941704088361705,34.0
PSE,2005,7.875592857307842,34.7
PSE,2006,7.84002472093093,34.0
PSE,2007,7.851655084909431,35.6
PSE,2009,7.951564947228901,34.5
PSE,2010,7.981760966368257,35.3
PSE,2011,8.048183663284643,34.4
PSE,2016,8.15567770387785,33.7
PSE,2023,8.00544278709866,36.4
ROU,1992,8.308716209363201,25.5
ROU,1994,8.365269849402903,28.2
ROU,1995,8.427762461104905,31.2
ROU,1997,8.422149832732378,30.5
ROU,1998,8.403712668228362,31.1
ROU,1999,8.401508735803482,29.4
ROU,2000,8.427117759892157,29.3
ROU,2001,8.491937557090171,29.4
ROU,2002,8.56570711673555,30.2
ROU,2003,8.596061367991172,29.9
ROU,2004,8.700953793057444,30.0
ROU,2005,8.752753767127427,29.8
ROU,2006,8.835905567509409,39.6
ROU,2007,8.92051918100169,37.5
ROU,2008,9.026177532415526,36.4
ROU,2009,8.977761268101364,35.6
ROU,2010,8.94385951387169,35.5
ROU,2011,8.99275285095176,35.9
ROU,2012,9.016061879194224,36.5
ROU,2013,9.022558950116128,36.9
ROU,2014,9.066640191777969,36.0
ROU,2015,9.102422977129411,35.9
ROU,2016,9.136357583933709,34.4
ROU,2017,9.220907043122477,36.0
ROU,2018,9.279322454204783,35.8
ROU,2019,9.323429411747748,34.8
ROU,2020,9.292293508868276,34.6
ROU,2021,9.354122266965353,33.9
ROU,2022,9.399000413166808,32.3
ROU,2023,9.420667506855567,29.8
RUS,1993,8.66542603260341,45.4
RUS,1996,8.452518723538327,46.1
RUS,1997,8.468074237849933,38.4
RUS,1998,8.415273256243886,38.1
RUS,1999,8.48040064506592,37.4
RUS,2000,8.579917537415207,37.1
RUS,2001,8.633901083340453,36.9
RUS,2002,8.684430192041567,37.3
RUS,2003,8.759425956907013,40.0
RUS,2004,8.832978379342993,40.3
RUS,2005,8.898827966431375,41.3
RUS,2006,8.980914248150096,41.0
RUS,2007,9.064204880368637,42.3
RUS,2008,9.11533716653478,41.6
RUS,2009,9.03382609990302,39.8
RUS,2010,9.0773939644645,39.5
RUS,2011,9.118315025569482,39.7
RUS,2012,9.15525154071543,40.7
RUS,2013,9.169678480198696,40.9
RUS,2014,9.158395549600886,36.9
RUS,2015,9.135370444912384,36.5
RUS,2016,9.134465018611492,36.7
RUS,2017,9.150483790102484,35.5
RUS,2018,9.17727851345692,35.3
RUS,2019,9.198472669961488,35.7
RUS,2020,9.172879928950492,33.7
RUS,2021,9.233208722526568,35.1
RUS,2022,9.222181511586156,33.9
RUS,2023,9.264872668059374,33.0
RWA,2000,5.802410355519627,48.5
RWA,2005,6.093587884434929,52.0
RWA,2010,6.362026158320575,47.2
RWA,2013,6.495105376118715,45.1
RWA,2016,6.618469430593194,43.7
RWA,2023,6.9016476700965095,39.4
SEN,1991,6.896322387675233,54.0
SEN,1994,6.840217136084597,39.2
SEN,2001,6.97295189493963,41.2
SEN,2005,7.020235864356541,39.2
SEN,2011,7.038559374972487,40.3
SEN,2018,7.211627659680629,38.3
SEN,2021,7.254559323144008,36.2
SLV,1989,7.733042893463759,48.7
SLV,1991,7.758732287136455,53.8
SLV,1995,7.92780234500189,49.8
SLV,1996,7.9284227072619275,51.0
SLV,1998,7.972576576280139,54.4
SLV,1999,7.9883505731528945,52.1
SLV,2000,7.99459638121267,51.5
SLV,2001,7.999207780250162,51.3
SLV,2002,8.01170764312865,51.9
SLV,2003,8.025243189033683,50.4
SLV,2004,8.033086190447184,47.8
SLV,2005,8.059390407038835,48.5
SLV,2006,8.102389062150724,45.7
SLV,2007,8.119446907115272,45.2
SLV,2008,8.137527187971052,46.9
SLV,2009,8.113070634317651,45.8
SLV,2010,8.131087512584056,43.5
SLV,2011,8.164850747587009,42.3
SLV,2012,8.188777766364051,41.8
SLV,2013,8.206829270823723,43.4
SLV,2014,8.219851257751255,41.6
SLV,2015,8.240211238908092,40.6
SLV,2016,8.262519476250159,40.0
SLV,2017,8.282695460364838,38.0
SLV,2018,8.305524283156728,38.6
SLV,2019,8.329203047532397,38.8
SLV,2021,8.354097037462306,39.0
SLV,2022,8.379300386464532,38.8
SLV,2023,8.407645397126927,39.8
SRB,2002,8.303666378679484,32.7
SRB,2003,8.350849651307245,32.8
SRB,2004,8.417910829984564,35.5
SRB,2005,8.478273221826027,36.5
SRB,2006,8.52047039416079,29.7
SRB,2007,8.599929905320167,28.7
SRB,2008,8.654508269085472,27.6
SRB,2009,8.626587714867293,28.0
SRB,2010,8.64658911734339,29.0
SRB,2012,8.655093837846179,39.9
SRB,2013,8.664463595523246,39.4
SRB,2014,8.651119088732186,40.4
SRB,2015,8.669110789661225,40.5
SRB,2016,8.703665712116246,38.8
SRB,2017,8.732346696907411,36.1
SRB,2018,8.783255271689672,35.0
SRB,2019,8.83502972977784,34.5
SRB,2020,8.832145150727886,35.0
SRB,2021,8.918071263243814,33.1
SRB,2022,8.969917625720775,32.8
SRB,2023,9.012922885538318,32.8
SVK,1992,8.83102537589248,20.2
SVK,1996,9.013453080780012,26.3
SVK,2004,9.279699460413369,27.1
SVK,2005,9.342434676746999,29.3
SVK,2006,9.427884399084137,25.8
SVK,2007,9.530317325613145,24.7
SVK,2008,9.581704697578502,26.0
SVK,2009,9.52374528546728,27.2
SVK,2010,9.588512922038431,27.3
SVK,2011,9.612525006400196,26.5
SVK,2012,9.626393036381128,26.1
SVK,2013,9.632327073899523,28.1
SVK,2014,9.658075972311597,26.1
SVK,2015,9.70759894324071,26.5
SVK,2016,9.725600632169233,25.2
SVK,2017,9.752390722504042,23.2
SVK,2018,9.790823481696595,25.0
SVK,2019,9.81197406976346,23.2
SVK,2020,9.784921131755084,24.2
SVK,2021,9.842061731233246,24.1
SVK,2022,9.850341481768611,24.1
SVK,2023,9.87217092607487,23.8
SVN,1993,9.400823638446155,29.1
SVN,1997,9.57503007394696,24.1
SVN,1998,9.607389530335332,28.4
SVN,1999,9.658014581757303,24.0
SVN,2002,9.746813754520934,29.1
SVN,2003,9.777661305073957,30.9
SVN,2004,9.821477834806354,24.8
SVN,2005,9.857562856160202,24.6
SVN,2006,9.911779694656975,24.4
SVN,2007,9.975146646136327,24.4
SVN,2008,10.006731492835778,23.7
SVN,2009,9.918751406550351,24.8
SVN,2010,9.925450595902388,24.9
SVN,2011,9.929906263605451,24.9
SVN,2012,9.89821717830354,25.6
SVN,2013,9.88858803395893,26.2
SVN,2014,9.914858072395745,25.7
SVN,2015,9.937757320976354,25.4
SVN,2016,9.966918220256982,24.8
SVN,2017,10.01671638905634,24.2
SVN,2018,10.055949664620233,24.6
SVN,2019,10.083438806338028,24.4
SVN,2020,10.035033446477938,24.0
SVN,2021,10.11315839497574,24.3
SVN,2022,10.137599370599515,24.3
SVN,2023,10.157117692400249,24.7
SWE,1975,10.220646080188796,24.3
SWE,1981,10.276008664655187,22.9
SWE,1987,10.420343243776106,23.1
SWE,1992,10.424476820666394,24.9
SWE,1995,10.464942045594261,25.2
SWE,2000,10.634936147948784,27.0
SWE,2001,10.645767748729286,26.5
SWE,2002,10.665035125343998,26.2
SWE,2003,10.679949747314154,25.3
SWE,2004,10.71696275248944,26.1
SWE,2005,10.740511737024276,26.8
SWE,2006,10.780587292644292,26.4
SWE,2007,10.804911375886864,27.1
SWE,2008,10.787847039539354,28.1
SWE,2009,10.735839805559381,27.3
SWE,2010,10.783229423106263,27.7
SWE,2011,10.806826582565227,27.6
SWE,2012,10.795276362748696,27.6
SWE,2013,10.798115315800002,28.8
SWE,2014,10.810891278995069,28.4
SWE,2015,10.843263636106574,29.2
SWE,2016,10.851786967343648,29.6
SWE,2017,10.856965678266043,28.8
SWE,2018,10.86289691501412,30.0
SWE,2019,10.878507651590331,29.3
SWE,2020,10.85175321747415,28.9
SWE,2021,10.89668624463542,29.8
SWE,2022,10.902356625417916,31.6
SWE,2023,10.89558674884876,29.3
THA,1981,7.338518523078423,45.2
THA,1988,7.687269856386003,43.8
THA,1990,7.875316795154772,45.3
THA,1992,8.00297978682566,47.9
THA,1994,8.129024592335266,43.5
THA,1996,8.23399800962009,42.9
THA,1998,8.10027075319704,41.5
THA,1999,8.132438349625003,43.1
THA,2000,8.164714183557189,42.8
THA,2002,8.238471975824611,41.9
THA,2004,8.350612275591972,42.5
THA,2006,8.423217621027346,41.8
THA,2007,8.468143081239914,39.8
THA,2008,8.477571297301573,40.3
THA,2009,8.463255730115991,39.6
THA,2010,8.528994773648948,39.4
THA,2011,8.531142920325157,37.5
THA,2012,8.594872208146699,39.3
THA,2013,8.615519117762524,37.8
THA,2014,8.620014364522413,37.0
THA,2015,8.646263987300964,36.0
THA,2016,8.675526061571343,36.7
THA,2017,8.712224153308563,36.4
THA,2018,8.75055626255621,36.4
THA,2019,8.769435276762746,34.9
THA,2020,8.70490394139797,35.0
THA,2021,8.71917197037036,34.9
THA,2022,8.745096995393986,34.3
THA,2023,8.767794856441542,33.5
THA,2024,8.797334714252285,33.3
TJK,1999,5.994974335059739,29.5
TJK,2003,6.3033357148126825,32.7
TJK,2004,6.381743445205455,33.6
TJK,2007,6.531578405336905,32.2
TJK,2009,6.605585942424534,30.8
TJK,2015,6.863715938235779,34.0
TJK,2021,7.1341495377555555,32.4
TJK,2022,7.18973772908326,39.5
TJK,2023,7.249291488892838,38.0
TJK,2024,7.310776158362432,36.1
TUN,1985,7.628124284710795,43.4
TUN,1990,7.656559632392753,40.1
TUN,1995,7.750439113326085,41.7
TUN,2000,7.960165514264062,40.8
TUN,2005,8.102264899943865,37.7
TUN,2010,8.270501101594988,38.5
TUN,2015,8.29777960932586,32.8
TUN,2021,8.269381167382672,33.7
TUR,1987,8.497974660899756,41.0
TUR,1994,8.567088154093648,41.3
TUR,2002,8.734190763569853,41.4
TUR,2003,8.778953084510617,42.2
TUR,2004,8.86243007717421,41.3
TUR,2005,8.938944478085427,42.6
TUR,2006,8.996963394379998,39.6
TUR,2007,9.04517480014172,38.4
TUR,2008,9.041677875708675,39.0
TUR,2009,8.977815592246035,39.0
TUR,2010,9.044590120376022,38.8
TUR,2011,9.134091859988523,40.0
TUR,2012,9.16830103943749,40.2
TUR,2013,9.23692864170461,40.2
TUR,2014,9.268418713657828,41.2
TUR,2015,9.31151057104938,42.9
TUR,2016,9.330752566421996,41.9
TUR,2017,9.39313231666067,43.5
TUR,2018,9.413689966269365,42.4
TUR,2019,9.412325250776597,43.8
TUR,2020,9.420491391349826,43.0
TUR,2021,9.52302754693335,44.4
TUR,2022,9.566165188242875,44.5
TUR,2023,9.611321116091183,43.7
UGA,1989,5.882681197235681,44.4
UGA,1992,5.933860891366185,41.4
UGA,1996,6.149382192183349,39.0
UGA,1999,6.2333423023227805,43.0
UGA,2002,6.305189549792256,45.2
UGA,2005,6.404244193731566,42.9
UGA,2009,6.619196643174824,44.2
UGA,2012,6.713661259823246,41.0
UGA,2016,6.773821943462781,42.8
UGA,2019,6.82539391193632,42.7
UKR,1992,7.839467597827163,29.7
UKR,1993,7.685810939329714,28.9
UKR,1995,7.308798679117615,39.2
UKR,1996,7.211979790866068,35.2
UKR,1999,7.185033319040957,28.9
UKR,2002,7.405058637626521,29.0
UKR,2003,7.50343214803933,28.7
UKR,2004,7.621902872289646,28.9
UKR,2005,7.660397767452958,29.0
UKR,2006,7.739852039091524,29.8
UKR,2007,7.82338661381434,27.0
UKR,2008,7.850763534582072,26.6
UKR,2009,7.69082093291978,25.3
UKR,2010,7.734529901630858,24.8
UKR,2011,7.790746009086028,24.6
UKR,2012,7.794382133758643,24.7
UKR,2013,7.7966403878830555,24.6
UKR,2014,7.744415425280027,24.0
UKR,2015,7.647057668097867,25.5
UKR,2016,7.676048432128427,25.0
UKR,2017,7.704249768417747,26.0
UKR,2018,7.744425577293742,26.1
UKR,2019,7.782423016096244,26.6
UKR,2020,7.751091339741339,25.6
URY,1981,9.091040229756565,43.6
URY,1989,9.029354282802691,42.4
URY,1992,9.126257562987211,41.5
URY,1995,9.192471348027704,40.9
URY,1996,9.241471021431476,40.8
URY,1997,9.31819585775088,41.5
URY,1998,9.357462050652947,42.5
URY,2000,9.314369788239542,43.4
URY,2001,9.272710049302109,45.0
URY,2002,9.190828375699178,45.5
URY,2003,9.198141957262543,45.0
URY,2004,9.246373967265198,45.9
URY,2005,9.317525086780893,44.7
URY,2006,9.356557136243545,45.9
URY,2007,9.418206433316357,46.4
URY,2008,9.485380593016586,45.1
URY,2009,9.52454612643267,45.5
URY,2010,9.597123928699771,44.5
URY,2011,9.644975610857257,42.2
URY,2012,9.677171329777222,39.9
URY,2013,9.719528985074962,40.5
URY,2014,9.748121594509515,40.1
URY,2015,9.748347314592769,40.1
URY,2016,9.761764701294066,39.7
URY,2017,9.776313263788442,39.5
URY,2018,9.776162241116287,39.7
URY,2019,9.784616086291907,39.7
URY,2020,9.707677239541228,40.2
URY,2021,9.765144903261541,40.8
URY,2022,9.811881520825366,40.6
URY,2023,9.82030566889607,40.9
URY,2024,9.853462949157347,40.0
USA,1963,9.930411052645086,36.7
USA,1964,9.972900925567522,37.4
USA,1965,10.022434600040818,36.8
USA,1966,10.073860467375878,37.1
USA,1967,10.087664267825728,36.9
USA,1968,10.12456324331528,36.3
USA,1969,10.145320020198106,36.0
USA,1970,10.135833715974174,36.6
USA,1971,10.155587115975665,36.9
USA,1972,10.196102448982744,36.7
USA,1973,10.24147834692857,36.1
USA,1974,10.226921580475878,35.5
USA,1975,10.215003411025453,35.7
USA,1976,10.257980123907414,35.6
USA,1977,10.293126971356225,35.5
USA,1978,10.336405662528113,34.8
USA,1979,10.356538938153877,34.8
USA,1980,10.344371979189011,34.7
USA,1981,10.359618187051083,35.5
USA,1982,10.331890350135916,36.7
USA,1983,10.367564956585802,37.3
USA,1984,10.428772836263416,37.3
USA,1985,10.460761463385845,37.6
USA,1986,10.485560362601971,37.6
USA,1987,10.510585040470527,37.2
USA,1988,10.542426070675791,37.7
USA,1989,10.56904619243571,38.2
USA,1990,10.57643370458266,38.3
USA,1991,10.56198738143011,38.0
USA,1992,10.582737291588442,38.4
USA,1993,10.596696636812993,40.4
USA,1994,10.623933414822993,40.0
USA,1995,10.638515863949376,39.9
USA,1996,10.663915192598386,40.3
USA,1997,10.69538639422713,40.5
USA,1998,10.727584718051212,40.0
USA,1999,10.762874449365563,40.0
USA,2000,10.791713211341452,40.1
USA,2001,10.791325816970334,40.6
USA,2002,10.79890935770275,40.4
USA,2003,10.817886963150846,40.8
USA,2004,10.846388030585665,40.5
USA,2005,10.871413375193665,41.3
USA,2006,10.88923559910648,41.7
USA,2007,10.899565499768839,41.1
USA,2008,10.891242074755974,41.1
USA,2009,10.856372827998042,40.9
USA,2010,10.874506648934766,40.2
USA,2011,10.882105667121523,41.2
USA,2012,10.896754900940332,41.2
USA,2013,10.910146457679765,40.9
USA,2014,10.927111193758208,41.7
USA,2015,10.948162172702753,41.5
USA,2016,10.958336893154724,41.3
USA,2017,10.975686916765625,41.4
USA,2018,10.999056141844981,41.8
USA,2019,11.019415142765025,41.9
USA,2020,10.994296289614953,40.0
USA,2021,11.052425106106162,39.7
USA,2022,11.071660624672864,41.7
USA,2023,11.092356083177735,41.8
USA,2024,11.110304007400245,41.8
UZB,1998,7.189018248461859,44.1
UZB,2000,7.242090965884191,35.9
UZB,2002,7.297424680785144,33.0
UZB,2003,7.326699095038328,35.2
UZB,2021,8.28197619178074,32.9
UZB,2022,8.320955462787925,31.2
UZB,2023,8.361989889392762,34.5
UZB,2024,8.406911130323307,34.6
UZB,2025,8.462246569084682,32.7
VEN,1981,8.401697563151988,55.6
VEN,1987,8.331079509105104,53.4
VEN,1989,8.191912184074104,43.8
VEN,1992,8.335314383384636,42.1
VEN,1995,8.287417497279199,47.2
VEN,1998,8.289675119894206,48.0
VEN,1999,8.20893516415139,47.7
VEN,2001,8.240006722218466,47.2
VEN,2002,8.130617783312989,48.9
VEN,2003,8.032120239402403,47.9
VEN,2004,8.182230452677574,47.3
VEN,2005,8.262511009085545,49.3
VEN,2006,8.340591104149247,44.7
VNM,1992,6.6332011289711845,35.7
VNM,1997,6.9705216325696275,35.4
VNM,2002,7.200810419069993,37.0
VNM,2004,7.320490224666083,36.8
VNM,2006,7.438193043334589,35.8
VNM,2008,7.526181714441248,35.6
VNM,2010,7.614599152010479,39.3
VNM,2012,7.707113932172954,35.6
VNM,2014,7.799460881041575,34.8
VNM,2016,7.906760423016145,35.3
VNM,2018,8.022333850815286,35.7
VNM,2020,8.102637740475883,36.8
VNM,2022,8.193583547414308,36.1
XKX,2009,7.8938929011115055,31.8
XKX,2010,7.945425157799448,33.3
XKX,2011,8.004915885517619,27.8
XKX,2012,8.013459032642148,29.0
