iso,year,log_gdppc,poverty
SWE,2008,10.787847039539354,0.7
SWE,2009,10.735839805559381,0.5
SWE,2010,10.783229423106263,0.6
SWE,2011,10.806826582565227,0.7
SWE,2012,10.795276362748696,0.5
SWE,2013,10.798115315800002,0.7
SWE,2014,10.810891278995069,0.5
SWE,2015,10.843263636106574,0.6
SWE,2016,10.851786967343648,0.4
SWE,2017,10.856965678266043,0.3
SWE,2018,10.86289691501412,0.9
SWE,2019,10.878507651590331,0.4
SWE,2020,10.85175321747415,0.5
SWE,2021,10.89668624463542,0.6
SWE,2022,10.902356625417916,1.3
SWE,2023,10.89558674884876,0.8
THA,1981,7.338518523078423,31.0
THA,1988,7.687269856386003,26.7
THA,1990,7.875316795154772,21.1
THA,1992,8.00297978682566,16.2
THA,1994,8.129024592335266,9.2
THA,1996,8.23399800962009,6.4
THA,1998,8.10027075319704,5.7
THA,1999,8.132438349625003,8.3
THA,2000,8.164714183557189,8.4
THA,2002,8.238471975824611,4.7
THA,2004,8.350612275591972,3.1
THA,2006,8.423217621027346,2.2
THA,2007,8.468143081239914,1.3
THA,2008,8.477571297301573,1.0
THA,2009,8.463255730115991,0.8
THA,2010,8.528994773648948,0.7
THA,2011,8.531142920325157,0.3
THA,2012,8.594872208146699,0.4
THA,2013,8.615519117762524,0.2
THA,2014,8.620014364522413,0.2
THA,2015,8.646263987300964,0.1
THA,2016,8.675526061571343,0.1
THA,2017,8.712224153308563,0.1
THA,2018,8.75055626255621,0.1
THA,2019,8.769435276762746,0.1
THA,2020,8.70490394139797,0.1
THA,2021,8.71917197037036,0.0
THA,2022,8.745096995393986,0.0
THA,2023,8.767794856441542,0.0
THA,2024,8.797334714252285,0.0
TJK,1999,5.994974335059739,79.4
TJK,2003,6.3033357148126825,56.0
TJK,2004,6.381743445205455,37.2
TJK,2007,6.531578405336905,24.2
TJK,2009,6.605585942424534,15.7
TJK,2015,6.863715938235779,13.3
TJK,2021,7.1341495377555555,9.1
TJK,2022,7.18973772908326,8.9
TJK,2023,7.249291488892838,7.3
TJK,2024,7.310776158362432,6.1
TUN,1985,7.628124284710795,21.6
TUN,1990,7.656559632392753,16.3
TUN,1995,7.750439113326085,17.4
TUN,2000,7.960165514264062,10.5
TUN,2005,8.102264899943865,5.9
TUN,2010,8.270501101594988,3.1
TUN,2015,8.29777960932586,0.7
TUN,2021,8.269381167382672,0.7
TUR,1987,8.497974660899756,9.0
TUR,1994,8.567088154093648,10.1
TUR,2002,8.734190763569853,7.6
TUR,2003,8.778953084510617,10.0
TUR,2004,8.86243007717421,6.6
TUR,2005,8.938944478085427,6.5
TUR,2006,8.996963394379998,4.8
TUR,2007,9.04517480014172,4.0
TUR,2008,9.041677875708675,3.3
TUR,2009,8.977815592246035,3.0
TUR,2010,9.044590120376022,2.8
TUR,2011,9.134091859988523,2.0
TUR,2012,9.16830103943749,1.7
TUR,2013,9.23692864170461,1.5
TUR,2014,9.268418713657828,1.0
TUR,2015,9.31151057104938,1.3
TUR,2016,9.330752566421996,0.9
TUR,2017,9.39313231666067,1.1
TUR,2018,9.413689966269365,1.0
TUR,2019,9.412325250776597,1.3
TUR,2020,9.420491391349826,1.1
TUR,2021,9.52302754693335,0.9
TUR,2022,9.566165188242875,0.5
TUR,2023,9.611321116091183,0.2
UGA,1989,5.882681197235681,72.8
UGA,1992,5.933860891366185,79.9
UGA,1996,6.149382192183349,78.5
UGA,1999,6.2333423023227805,80.6
UGA,2002,6.305189549792256,78.6
UGA,2005,6.404244193731566,72.4
UGA,2009,6.619196643174824,63.5
UGA,2012,6.713661259823246,56.2
UGA,2016,6.773821943462781,60.1
UGA,2019,6.82539391193632,59.8
UKR,1992,7.839467597827163,8.1
UKR,1993,7.685810939329714,5.1
UKR,1995,7.308798679117615,14.5
UKR,1996,7.211979790866068,15.2
UKR,1999,7.185033319040957,24.8
UKR,2002,7.405058637626521,6.3
UKR,2003,7.50343214803933,3.2
UKR,2004,7.621902872289646,2.8
UKR,2005,7.660397767452958,1.1
UKR,2006,7.739852039091524,0.7
UKR,2007,7.82338661381434,0.5
UKR,2008,7.850763534582072,0.1
UKR,2009,7.69082093291978,0.3
UKR,2010,7.734529901630858,0.1
UKR,2011,7.790746009086028,0.1
UKR,2012,7.794382133758643,0.1
UKR,2013,7.7966403878830555,0.1
UKR,2014,7.744415425280027,0.0
UKR,2015,7.647057668097867,0.3
UKR,2016,7.676048432128427,0.2
UKR,2017,7.704249768417747,0.1
UKR,2018,7.744425577293742,0.2
UKR,2019,7.782423016096244,0.2
UKR,2020,7.751091339741339,0.0
URY,1981,9.091040229756565,0.0
URY,1989,9.029354282802691,1.0
URY,1992,9.126257562987211,0.9
URY,1995,9.192471348027704,0.8
URY,1996,9.241471021431476,0.9
URY,1997,9.31819585775088,0.7
URY,1998,9.357462050652947,0.9
URY,2000,9.314369788239542,0.8
URY,2001,9.272710049302109,0.7
URY,2002,9.190828375699178,1.1
URY,2003,9.198141957262543,1.5
URY,2004,9.246373967265198,1.7
URY,2005,9.317525086780893,1.5
URY,2006,9.356557136243545,1.0
URY,2007,9.418206433316357,0.7
URY,2008,9.485380593016586,0.4
URY,2009,9.52454612643267,0.4
URY,2010,9.597123928699771,0.3
URY,2011,9.644975610857257,0.2
URY,2012,9.677171329777222,0.3
URY,2013,9.719528985074962,0.3
URY,2014,9.748121594509515,0.2
URY,2015,9.748347314592769,0.2
URY,2016,9.761764701294066,0.1
URY,2017,9.776313263788442,0.1
URY,2018,9.776162241116287,0.1
URY,2019,9.784616086291907,0.1
URY,2020,9.707677239541228,0.3
URY,2021,9.765144903261541,0.2
URY,2022,9.811881520825366,0.2
URY,2023,9.82030566889607,0.2
URY,2024,9.853462949157347,0.2
USA,1963,9.930411052645086,1.6
USA,1964,9.972900925567522,1.5
USA,1965,10.022434600040818,1.3
USA,1966,10.073860467375878,1.2
USA,1967,10.087664267825728,1.1
USA,1968,10.12456324331528,0.9
USA,1969,10.145320020198106,0.7
USA,1970,10.135833715974174,1.1
USA,1971,10.155587115975665,0.9
USA,1972,10.196102448982744,0.8
USA,1973,10.24147834692857,0.8
USA,1974,10.226921580475878,0.9
USA,1975,10.215003411025453,0.7
USA,1976,10.257980123907414,0.7
USA,1977,10.293126971356225,0.6
USA,1978,10.336405662528113,0.6
USA,1979,10.356538938153877,0.7
USA,1980,10.344371979189011,0.6
USA,1981,10.359618187051083,0.6
USA,1982,10.331890350135916,0.8
USA,1983,10.367564956585802,0.7
USA,1984,10.428772836263416,0.6
USA,1985,10.460761463385845,0.6
USA,1986,10.485560362601971,0.6
USA,1987,10.510585040470527,0.6
USA,1988,10.542426070675791,0.5
USA,1989,10.56904619243571,0.5
USA,1990,10.57643370458266,0.5
USA,1991,10.56198738143011,0.6
USA,1992,10.582737291588442,0.6
USA,1993,10.596696636812993,0.6
USA,1994,10.623933414822993,0.7
USA,1995,10.638515863949376,0.7
USA,1996,10.663915192598386,0.7
USA,1997,10.69538639422713,0.8
USA,1998,10.727584718051212,0.9
USA,1999,10.762874449365563,0.7
USA,2000,10.791713211341452,0.8
USA,2001,10.791325816970334,0.9
USA,2002,10.79890935770275,0.9
USA,2003,10.817886963150846,1.0
USA,2004,10.846388030585665,1.1
USA,2005,10.871413375193665,1.0
USA,2006,10.88923559910648,1.1
USA,2007,10.899565499768839,1.0
USA,2008,10.891242074755974,1.1
USA,2009,10.856372827998042,1.0
USA,2010,10.874506648934766,1.1
USA,2011,10.882105667121523,1.1
USA,2012,10.896754900940332,1.1
USA,2013,10.910146457679765,1.1
USA,2014,10.927111193758208,1.3
USA,2015,10.948162172702753,1.2
USA,2016,10.958336893154724,1.2
USA,2017,10.975686916765625,1.3
USA,2018,10.999056141844981,1.1
USA,2019,11.019415142765025,1.0
USA,2020,10.994296289614953,0.4
USA,2021,11.052425106106162,0.3
USA,2022,11.071660624672864,1.4
USA,2023,11.092356083177735,1.2
USA,2024,11.110304007400245,1.1
UZB,1998,7.189018248461859,79.8
UZB,2000,7.242090965884191,93.8
UZB,2002,7.297424680785144,93.1
UZB,2003,7.326699095038328,93.3
UZB,2021,8.28197619178074,4.4
UZB,2022,8.320955462787925,4.4
UZB,2023,8.361989889392762,4.1
UZB,2024,8.406911130323307,2.7
UZB,2025,8.462246569084682,2.3
VEN,1981,8.401697563151988,11.3
VEN,1987,8.331079509105104,12.3
VEN,1989,8.191912184074104,7.3
VEN,1992,8.335314383384636,6.9
VEN,1995,8.287417497279199,15.1
VEN,1998,8.289675119894206,14.9
VEN,1999,8.20893516415139,16.7
VEN,2001,8.240006722218466,14.7
VEN,2002,8.130617783312989,22.1
VEN,2003,8.032120239402403,27.1
VEN,2004,8.182230452677574,22.8
VEN,2005,8.262511009085545,18.1
VEN,2006,8.340591104149247,9.7
VNM,1992,6.6332011289711845,57.5
VNM,1997,6.9705216325696275,38.1
VNM,2002,7.200810419069993,43.3
VNM,2004,7.320490224666083,30.9
VNM,2006,7.438193043334589,23.7
VNM,2008,7.526181714441248,17.6
VNM,2010,7.614599152010479,5.2
VNM,2012,7.707113932172954,3.7
VNM,2014,7.799460881041575,3.4
VNM,2016,7.906760423016145,2.5
VNM,2018,8.022333850815286,2.2
VNM,2020,8.102637740475883,1.3
VNM,2022,8.193583547414308,1.6
WLD,1981,8.697206321899943,47.1
WLD,1982,8.683188245069978,46.7
WLD,1983,8.690671085019433,46.1
WLD,1984,8.719282647779508,45.5
WLD,1985,8.737615637472413,44.7
WLD,1986,8.75236127230491,43.8
WLD,1987,8.771262120442717,43.3
WLD,1988,8.797787307642306,42.1
WLD,1989,8.81599554324133,43.6
WLD,1990,8.825284422248114,43.4
WLD,1991,8.820760753872017,43.1
WLD,1992,8.824869856252537,42.5
WLD,1993,8.827405006474867,42.1
WLD,1994,8.845646372457194,40.7
WLD,1995,8.861884811196424,39.4
WLD,1996,8.882216770210576,38.1
WLD,1997,8.906768888626816,37.7
WLD,1998,8.91982550538195,37.9
WLD,1999,8.941012628960163,37.3
WLD,2000,8.97203469054717,36.2
WLD,2001,8.97871627104615,35.3
WLD,2002,8.988526840842852,33.7
WLD,2003,9.005900438024343,32.2
WLD,2004,9.037006059128075,30.3
WLD,2005,9.06408370944668,28.3
WLD,2006,9.095283741510581,27.0
WLD,2007,9.126031615629017,25.3
WLD,2008,9.134055969783823,24.1
WLD,2009,9.108110567371968,23.1
WLD,2010,9.140155853164616,21.0
WLD,2011,9.160574280345871,19.1
WLD,2012,9.175089028644951,17.8
WLD,2013,9.191262154313335,15.5
WLD,2014,9.210398697662546,14.5
WLD,2015,9.229355949558034,13.4
WLD,2016,9.24522911832552,12.6
WLD,2017,9.267812272449245,11.8
WLD,2018,9.289389466061985,11.1
WLD,2020,9.266268759094162,11.4
WLD,2021,9.320772410007079,11.3
WLD,2022,9.345921431188644,10.9
WLD,2023,9.364847199925071,10.6
WLD,2024,9.38381054984888,10.4
XKX,2009,7.8938929011115055,10.5
XKX,2010,7.945425157799448,10.6
XKX,2011,8.004915885517619,6.6
XKX,2012,8.013459032642148,3.9
XKX,2013,8.059424934625916,2.2
XKX,2014,8.095300928443677,3.3
XKX,2015,8.166394336045292,2.4
XKX,2016,8.226619974771877,2.0
XKX,2017,8.266209742879878,15.2
XKX,2018,8.296326926214984,20.7
XKX,2019,8.347368808250767,11.3
XKX,2020,8.291783137491022,16.8
XKX,2021,8.396126396360549,25.0
XKX,2022,8.44814085800957,10.0
ZAF,1993,8.341314417973827,44.6
ZAF,2000,8.45550405864801,47.9
ZAF,2005,8.595278750744047,40.7
ZAF,2008,8.701133376089404,37.0
ZAF,2010,8.691809314984317,27.8
ZAF,2014,8.725020996315116,27.9
ZAF,2022,8.663345982388412,17.4
ZMB,1991,6.753159844447227,63.0
ZMB,1993,6.753484206452256,67.1
ZMB,1996,6.679621873568297,56.1
ZMB,1998,6.661424192391787,56.6
ZMB,2002,6.725059065071774,68.0
ZMB,2004,6.797354592458928,68.9
ZMB,2006,6.875814113134732,72.0
ZMB,2010,7.076161400386329,71.4
ZMB,2015,7.166943649325317,67.9
ZMB,2022,7.169233034893394,71.7
