iso,year,log_gdppc,life_exp
LMY,2012,8.238735369360658,69.4672754810116
LMY,2013,8.27956510289994,69.7578943672838
LMY,2014,8.31610446879735,70.0129747334528
LMY,2015,8.348485131978416,70.2660277698023
LMY,2016,8.381021590249796,70.5023449377455
LMY,2017,8.419480543965545,70.7083294342373
LMY,2018,8.455111072434411,71.0377085637557
LMY,2019,8.483229247799903,71.2751936184695
LMY,2020,8.460292083171598,70.6688288777218
LMY,2021,8.521032593062579,69.5994726083483
LMY,2022,8.550761542945791,71.5990630119306
LMY,2023,8.586529573580334,71.8872400935005
LMY,2024,8.619628645046438,72.02401270252
LSO,1960,5.571166588457832,50.171
LSO,1961,5.55978216824391,50.275
LSO,1962,5.672578303924245,50.307
LSO,1963,5.743775790607828,50.26
LSO,1964,5.793617667634135,50.307
LSO,1965,5.7856405762284355,50.326
LSO,1966,5.749569039508858,50.377
LSO,1967,5.817370277608465,50.513
LSO,1968,5.7770379438464285,50.791
LSO,1969,5.756045451602124,51.117
LSO,1970,5.741552251012882,51.501
LSO,1971,5.75579337022113,51.845
LSO,1972,5.718587052924662,52.256
LSO,1973,5.918203738515429,52.62
LSO,1974,5.987915884862333,52.941
LSO,1975,5.808177468097273,53.454
LSO,1976,5.8808951192874055,53.931
LSO,1977,6.049274279378586,54.526
LSO,1978,6.188985537519961,55.166
LSO,1979,6.188605019965079,55.843
LSO,1980,6.131664691898257,56.534
LSO,1981,6.109475393011338,57.307
LSO,1982,6.124046332712706,57.976
LSO,1983,6.1148326941286175,58.495
LSO,1984,6.140069220011393,58.955
LSO,1985,6.137494137749842,59.211
LSO,1986,6.157895633041731,59.346
LSO,1987,6.143054409368669,59.557
LSO,1988,6.2043999551350835,59.572
LSO,1989,6.240483041813125,59.505
LSO,1990,6.280068002819558,59.317
LSO,1991,6.329515725327792,59.061
LSO,1992,6.380136455603721,58.638
LSO,1993,6.399522813625291,58.06
LSO,1994,6.444067743121018,57.288
LSO,1995,6.464212394953176,56.368
LSO,1996,6.507978335211145,55.136
LSO,1997,6.536410715328742,53.733
LSO,1998,6.546693547054458,52.029
LSO,1999,6.548850833238916,50.385
LSO,2000,6.586535269715017,48.783
LSO,2001,6.6230596925302265,47.153
LSO,2002,6.633362436496834,45.95
LSO,2003,6.682785687163368,44.921
LSO,2004,6.706609979454297,44.039
LSO,2005,6.749884940528971,43.611
LSO,2006,6.795426862262083,43.182
LSO,2007,6.832243311366954,43.66
LSO,2008,6.879233746416341,44.304
LSO,2009,6.8593503668274725,45.055
LSO,2010,6.902977315122107,46.045
LSO,2011,6.9392512480179365,46.93
LSO,2012,6.99061587252604,48.235
LSO,2013,6.997553235169458,49.547
LSO,2014,7.0031108548852705,50.786
LSO,2015,7.022153493411392,51.83
LSO,2016,7.045417181308762,52.908
LSO,2017,7.001083193694294,53.874
LSO,2018,6.973959252296863,54.638
LSO,2019,6.947930834341136,55.249
LSO,2020,6.851009386558688,55.133
LSO,2021,6.861942974700147,54.209
LSO,2022,6.874735358538077,56.812
LSO,2023,6.880503871476462,57.375
LSO,2024,6.920270431958137,57.798
LTE,1960,6.789539585463064,43.9051834271111
LTE,1961,6.749832983025625,48.2920866120114
LTE,1962,6.766222320043169,54.8569257788532
LTE,1963,6.783868398543181,55.4337152314113
LTE,1964,6.831256761564378,55.9962946718507
LTE,1965,6.8736295721805005,56.4452167373342
LTE,1966,6.9239149437142915,56.9361339951294
LTE,1967,6.91874022753336,57.3944375234018
LTE,1968,6.946460101064039,57.8163470238336
LTE,1969,7.0180715404283776,58.3601343700733
LTE,1970,7.097545877259942,58.9764745981573
LTE,1971,7.155823923013712,59.6519703087207
LTE,1972,7.2100378861391805,60.1551384261586
LTE,1973,7.283142002273662,60.9209729454539
LTE,1974,7.312387119423841,61.4483797172094
LTE,1975,7.337628635513119,62.1317767430618
LTE,1976,7.385476611959899,62.4015202687061
LTE,1977,7.431821495719022,63.3011148646941
LTE,1978,7.481546413773182,63.7973400355416
LTE,1979,7.541810196787833,64.252061038386
LTE,1980,7.598155715399463,64.6717897557729
LTE,1981,7.585432996561416,65.1610827917008
LTE,1982,7.589374044978819,65.5967191154177
LTE,1983,7.591959975428863,66.0115442708653
LTE,1984,7.653058222922234,66.3376482315143
LTE,1985,7.708532581985995,66.6808124527958
LTE,1986,7.749829073980091,67.1854541841269
LTE,1987,7.796789856190672,67.5082974156621
LTE,1988,7.8314631706751925,67.7870917164106
LTE,1989,7.862877417915616,68.050722220306
LTE,1990,7.851766432219433,68.2431140554747
LTE,1991,7.844188656502104,68.5532049716301
LTE,1992,7.84042536081032,68.770129876965
LTE,1993,7.871785717198615,68.9612707737103
LTE,1994,7.904754807762819,69.2040561673047
LTE,1995,7.949725674244283,69.5210327599019
LTE,1996,7.989645325420202,69.9942023811355
LTE,1997,8.0349366698506,70.4035763536864
LTE,1998,8.053977090269864,70.769457575003
LTE,1999,8.090922434352484,70.9988624371719
LTE,2000,8.150978984655252,71.2853076947069
LTE,2001,8.194340217196386,71.6274933298313
LTE,2002,8.246297420086629,71.9275718160017
LTE,2003,8.306306022352667,72.3420403334068
LTE,2004,8.378838234475536,72.622308504374
LTE,2005,8.447629913951525,73.007214154553
LTE,2006,8.530142193814152,73.3817363374868
LTE,2007,8.620860307548694,73.7749281005029
LTE,2008,8.681629296106106,73.9252633570755
LTE,2009,8.71222030477791,74.3481601286124
LTE,2010,8.783688362793443,74.7108209347901
LTE,2011,8.846683326399619,74.9999962879426
LTE,2012,8.896537229088961,75.2993648872023
LTE,2013,8.944232292040473,75.5790485316218
LTE,2014,8.988467458974732,75.8239893452747
LTE,2015,9.027814741101588,76.0762328807768
LTE,2016,9.06485025589002,76.2928997245812
LTE,2017,9.109538757000898,76.4174343501022
LTE,2018,9.157057771261345,76.7781489421434
LTE,2019,9.198886657714887,76.9979606258316
LTE,2020,9.198092314288834,76.6935638089228
LTE,2021,9.269571875459338,76.3060137275686
LTE,2022,9.300358462128425,76.9543673255695
LTE,2023,9.34265661193453,77.1240537371626
LTE,2024,9.385808540550627,77.2329659519788
LTU,1990,9.028020887752218,71.1607317073171
LTU,1991,8.967888756508767,70.3641463414634
LTU,1992,8.729968807556235,70.2343902439025
LTU,1993,8.557652100471223,68.9104878048781
LTU,1994,8.461827660469092,68.530243902439
LTU,1995,8.501896120602078,69.0063414634147
LTU,1996,8.55854629325402,70.1080487804878
LTU,1997,8.645665385459752,70.9090243902439
LTU,1998,8.724885578954783,71.219512195122
LTU,1999,8.720949774436969,71.5707317073171
LTU,2000,8.761598486059869,72.0195121951219
LTU,2001,8.832664315821049,71.6585365853659
LTU,2002,8.905728864712287,71.7609756097561
LTU,2003,9.014166517130162,72.0609756097561
LTU,2004,9.088390340225851,71.9609756097561
LTU,2005,9.179145691791812,71.2536585365854
LTU,2006,9.266457395918302,71.0560975609756
LTU,2007,9.383398700866026,70.9
LTU,2008,9.419346031266365,71.8121951219512
LTU,2009,9.269827443918208,72.9146341463415
LTU,2010,9.29505977471369,73.2682926829268
LTU,2011,9.378961846276315,73.5634146341464
LTU,2012,9.43481251284963,73.8634146341464
LTU,2013,9.483858122194823,73.9146341463415
LTU,2014,9.529026046974057,74.5170731707317
LTU,2015,9.565900974414994,74.3219512195122
LTU,2016,9.603942536356517,74.6707317073171
LTU,2017,9.66116113904556,75.4804878048781
LTU,2018,9.717453240633645,75.6804878048781
LTU,2019,9.766047038279611,76.2829268292683
LTU,2020,9.766731266286294,75.0292682926829
LTU,2021,9.829425937275333,74.0365853658537
LTU,2022,9.845532261123843,75.6439024390244
LTU,2023,9.838891977222683,77.290243902439
LTU,2024,9.862947561442585,77.1951219512195
LUX,1960,10.235043288479666,68.8005609756098
LUX,1961,10.26351261415004,69.1529268292683
LUX,1962,10.264758596405132,68.4317317073171
LUX,1963,10.288181453369432,68.6719756097561
LUX,1964,10.352700352675951,68.8656829268293
LUX,1965,10.333947229025926,69.2268536585366
LUX,1966,10.33774675696992,68.9003658536585
LUX,1967,10.3366226831023,69.4889268292683
LUX,1968,10.375060860054688,69.974756097561
LUX,1969,10.465223374242262,69.7166829268293
LUX,1970,10.477730763397822,69.2080975609756
LUX,1971,10.494517023725283,69.2398536585366
LUX,1972,10.54628304466533,70.4433658536585
LUX,1973,10.615088337169375,70.3344390243903
LUX,1974,10.643309400035406,70.1996341463415
LUX,1975,10.56441255636441,70.3182195121951
LUX,1976,10.58449062015271,70.2204146341464
LUX,1977,10.59832977659104,71.4241463414634
LUX,1978,10.636476754871088,71.4146341463415
LUX,1979,10.657319476203034,72.1766585365854
LUX,1980,10.662133327423101,72.2581707317073
LUX,1981,10.653660829551686,71.9679268292683
LUX,1982,10.664089205572976,72.0555853658537
LUX,1983,10.693276667488842,72.8511951219512
LUX,1984,10.752279746193448,72.5807073170732
LUX,1985,10.777881617201334,73.1336097560976
LUX,1986,10.868559063728112,73.952512195122
LUX,1987,10.90082746244883,73.7223414634146
LUX,1988,10.97481283557337,74.1201951219512
LUX,1989,11.058559247052292,74.1226585365854
LUX,1990,11.097874274297443,74.7754878048781
LUX,1991,11.167385497067487,75.4634146341463
LUX,1992,11.172134993588744,75.7707317073171
LUX,1993,11.199859263441622,75.7121951219512
LUX,1994,11.223738181740028,76.3707317073171
LUX,1995,11.223911168497406,76.5121951219512
LUX,1996,11.22418366269885,76.519512195122
LUX,1997,11.26442822854804,76.880487804878
LUX,1998,11.31659861764709,77.0170731707317
LUX,1999,11.381683022732027,77.7707317073171
LUX,2000,11.435322122859983,77.8731707317073
LUX,2001,11.453697220234687,77.8243902439025
LUX,2002,11.474964292429998,77.9658536585366
LUX,2003,11.488667636688167,77.7268292682927
LUX,2004,11.51589063447312,79.1219512195122
LUX,2005,11.525112002873286,79.4317073170732
LUX,2006,11.567587241751982,79.2878048780488
LUX,2007,11.630016229895714,79.3829268292683
LUX,2008,11.609113956065205,80.5390243902439
LUX,2009,11.557670527263427,80.6365853658537
LUX,2010,11.576330734059738,80.6317073170732
LUX,2011,11.564492839082202,80.9878048780488
LUX,2012,11.556839934456814,81.3926829268293
LUX,2013,11.564952432522976,81.8
LUX,2014,11.567275399860009,82.2292682926829
LUX,2015,11.566106096767557,82.2926829268293
LUX,2016,11.593135409684555,82.6853658536585
LUX,2017,11.581910853760451,82.0951219512195
LUX,2018,11.578607031358436,82.2951219512195
LUX,2019,11.586100640467407,82.6390243902439
LUX,2020,11.564323485350888,82.1439024390244
LUX,2021,11.61614172076635,82.5975609756098
LUX,2022,11.584940256197747,82.9463414634147
LUX,2023,11.565733875261605,83.309756097561
LUX,2024,11.553559710265946,83.1951219512195
LVA,1990,8.93888573282922,69.2731707317073
LVA,1991,8.808996640498242,69.0324390243903
LVA,1992,8.435356907323829,68.3960975609756
LVA,1993,8.403962089410827,66.7226829268293
LVA,1994,8.44236312146891,65.6643902439025
LVA,1995,8.44712868899316,66.3912195121951
LVA,1996,8.481131546060839,68.7765853658537
LVA,1997,8.578848806479929,69.3492682926829
LVA,1998,8.651722193255763,69.0121951219512
LVA,1999,8.687655988982494,69.7429268292683
LVA,2000,8.75406337470425,70.3146341463415
LVA,2001,8.829582817661262,70.7609756097561
LVA,2002,8.915060099049965,70.9609756097561
LVA,2003,9.005650724624015,71.2658536585366
LVA,2004,9.100216745757315,72.0268292682927
LVA,2005,9.22091057163862,71.3560975609756
LVA,2006,9.350751219120642,70.8658536585366
LVA,2007,9.457984591626825,71.019512195122
LVA,2008,9.43401934025724,72.419512195122
LVA,2009,9.275699666271167,73.0804878048781
LVA,2010,9.259213068197027,73.4829268292683
LVA,2011,9.30733234061311,73.5756097560976
LVA,2012,9.390243234974816,73.7780487804878
LVA,2013,9.421697828426328,73.9829268292683
LVA,2014,9.451848434321084,74.1243902439024
LVA,2015,9.49717022995096,74.4804878048781
LVA,2016,9.531505822621467,74.580487804878
LVA,2017,9.573792587331301,74.6292682926829
LVA,2018,9.62377826726125,74.7829268292683
LVA,2019,9.637461682130624,75.3878048780488
LVA,2020,9.609165455290974,75.1853658536585
LVA,2021,9.684719913140645,72.9804878048781
LVA,2022,9.706339110292909,74.2780487804878
LVA,2023,9.694578733235156,75.4268292682927
LVA,2024,9.703587791885003,76.4292682926829
MAC,1982,10.044550008925476,73.7552926829268
MAC,1983,10.084138547274579,73.906512195122
MAC,1984,10.116250227768155,74.0673902439025
MAC,1985,10.09961698315833,74.5358048780488
MAC,1986,10.14273861210152,74.814512195122
MAC,1987,10.240504984932024,74.9958292682927
MAC,1988,10.286329681454013,75.3718536585366
MAC,1989,10.30696656883465,76.0493658536586
MAC,1990,10.353888754028155,76.3986829268293
MAC,1991,10.341173896978598,76.4601219512195
MAC,1992,10.412737529838635,76.8933170731707
MAC,1993,10.42858975739893,77.3012682926829
MAC,1994,10.437455900571885,77.2664878048781
MAC,1995,10.438869562626856,76.7585365853659
MAC,1996,10.420591038071711,77.5439024390244
MAC,1997,10.412511344689621,77.6463414634146
MAC,1998,10.353812016122228,78.2463414634146
MAC,1999,10.317939113572258,78.9951219512195
MAC,2000,10.366360514304533,80.1829268292683
MAC,2001,10.38719917207225,80.5878048780488
MAC,2002,10.462185532448345,80.9463414634146
MAC,2003,10.560533288055975,81.0439024390244
MAC,2004,10.771972229658243,80.9926829268293
MAC,2005,10.809140711434445,81.3414634146341
MAC,2006,10.882569115007819,81.7292682926829
MAC,2007,10.974662140050928,81.7292682926829
MAC,2008,10.970718018974592,82.0268292682927
MAC,2009,10.99421609625914,82.1756097560976
MAC,2010,11.214452820147848,82.2731707317073
MAC,2011,11.387010381572154,82.4707317073171
MAC,2012,11.442426665720985,82.4707317073171
MAC,2013,11.503425462796491,82.7219512195122
MAC,2014,11.433707388353238,83.0219512195122
MAC,2015,11.154863281747343,83.2243902439024
MAC,2016,11.13300151005989,83.2756097560976
MAC,2017,11.233874387213065,83.5268292682927
MAC,2018,11.2794619786995,83.6780487804878
MAC,2019,11.234858456985046,83.9292682926829
MAC,2020,10.42980582765803,84.1292682926829
MAC,2021,10.63667815134023,83.7292682926829
MAC,2022,10.434136786108482,83.0804878048781
MAC,2023,10.993301186740704,83.1804878048781
MAC,2024,11.056860925058102,83.3317073170732
MAR,1966,6.738442586457039,46.495
MAR,1967,6.806885195198671,47.099
MAR,1968,6.874112146230219,47.659
MAR,1969,6.927568736967978,48.187
MAR,1970,6.946603373518002,48.691
MAR,1971,6.9747830699207265,49.169
MAR,1972,6.973742563997111,49.706
MAR,1973,6.983969377814852,50.22
MAR,1974,7.013947199415489,50.762
MAR,1975,7.062865877404373,51.356
MAR,1976,7.1413805213450035,52.048
MAR,1977,7.174823381905032,52.791
MAR,1978,7.170927697874569,53.554
MAR,1979,7.191584755380759,54.376
MAR,1980,7.200608983537721,55.219
MAR,1981,7.156061035354821,56.023
MAR,1982,7.215231361965032,56.869
MAR,1983,7.202887950730422,57.685
MAR,1984,7.240007109229694,58.438
MAR,1985,7.2744507961244365,59.208
MAR,1986,7.34123651666034,59.951
MAR,1987,7.318008871425522,60.62
MAR,1988,7.410956008548191,61.231
MAR,1989,7.420418739258726,61.824
MAR,1990,7.435813450576074,62.396
MAR,1991,7.488160779648059,62.919
MAR,1992,7.450325170663488,63.388
MAR,1993,7.426971869445767,63.868
MAR,1994,7.51255234060141,64.346
MAR,1995,7.44158325380952,64.725
MAR,1996,7.542569837230199,65.226
MAR,1997,7.5115074956629435,65.616
MAR,1998,7.566176677859204,66.008
MAR,1999,7.568109995927847,66.404
MAR,2000,7.579240196479818,66.794
MAR,2001,7.639625964710423,67.2
MAR,2002,7.662706188328304,67.582
MAR,2003,7.709566788935801,67.958
MAR,2004,7.741134633562479,68.272
MAR,2005,7.758826632988372,68.748
MAR,2006,7.820035146049843,69.157
MAR,2007,7.84016154894035,69.62
MAR,2008,7.881781075892298,70.051
MAR,2009,7.904949826035702,70.454
MAR,2010,7.925534243974052,70.821
MAR,2011,7.965385597362547,71.263
MAR,2012,7.981887166021355,71.674
MAR,2013,8.009092367633745,72.117
MAR,2014,8.02337511075871,72.522
MAR,2015,8.05396584807324,72.894
MAR,2016,8.047005560868302,73.228
MAR,2017,8.084144413923577,73.608
MAR,2018,8.103104581788365,73.946
MAR,2019,8.121105825100972,74.245
MAR,2020,8.036215741323845,73.133
MAR,2021,8.104440853641634,73.385
MAR,2022,8.112201457576917,75.161
MAR,2023,8.13775162669961,75.313
MAR,2024,8.1651230726161,75.493
MCO,1970,11.19598881182336,73.349
MCO,1971,11.232728526689973,73.365
MCO,1972,11.266593460373429,73.381
MCO,1973,11.32166174525113,73.374
MCO,1974,11.358955410522137,73.421
MCO,1975,11.33873489305005,73.523
MCO,1976,11.366534315422118,73.797
MCO,1977,11.386958072153487,74.193
MCO,1978,11.413174691294508,74.656
MCO,1979,11.437176869265919,74.87
MCO,1980,11.445374619297061,74.948
MCO,1981,11.448271071258496,74.953
MCO,1982,11.462532380429606,75.255
MCO,1983,11.46003809218901,75.697
MCO,1984,11.460710407057242,76.394
MCO,1985,11.464515031861323,77.363
MCO,1986,11.476221885427732,78.4
MCO,1987,11.488703508763226,79.257
MCO,1988,11.522350975267583,79.408
MCO,1989,11.553021236062362,79.416
MCO,1990,11.570045817834234,79.436
MCO,1991,11.571389336006936,79.749
MCO,1992,11.576444473753766,80.065
MCO,1993,11.559233935270084,80.365
MCO,1994,11.57350160284807,80.654
MCO,1995,11.587021637376381,80.902
MCO,1996,11.590880476837794,81.133
MCO,1997,11.605932794633732,81.358
MCO,1998,11.634023457586009,81.605
MCO,1999,11.66207388446852,81.826
MCO,2000,11.699043553767568,82.121
MCO,2001,11.720931541279025,82.485
MCO,2002,11.731914974168522,83.055
MCO,2003,11.744213201352817,83.613
MCO,2004,11.770689504382059,84.151
MCO,2005,11.79247321544059,84.34
MCO,2006,11.853781740040965,84.194
MCO,2007,11.99552693547203,83.903
MCO,2008,12.002999305380305,83.827
MCO,2009,11.866222967671867,84.187
MCO,2010,11.86227669606151,84.644
MCO,2011,11.90680803601376,85.01
MCO,2012,11.894593721068855,85.045
MCO,2013,11.965069947295072,85.056
MCO,2014,12.015445428259158,85.093
MCO,2015,12.046121129924316,85.323
MCO,2016,12.061740901171527,85.63
MCO,2017,12.018427149179026,85.878
MCO,2018,12.061287768015925,86.084
MCO,2019,12.131255714136044,86.151
MCO,2020,11.990790922237403,86.089
MCO,2021,12.179085168343011,85.113
MCO,2022,12.275409815034443,85.746
MCO,2023,12.327777213912185,86.372
MCO,2024,12.41783205796018,86.497
MDA,1990,8.226868028582812,67.92
MDA,1991,8.051288356152858,67.554
MDA,1992,7.707590197108443,66.749
MDA,1993,7.697195997978144,66.66
MDA,1994,7.330683839449591,66.319
MDA,1995,7.321160988668041,66.218
MDA,1996,7.262594805976198,66.248
MDA,1997,7.282629635255891,66.484
MDA,1998,7.215373507281999,66.84
MDA,1999,7.182680742652346,67.205
MDA,2000,7.205572569970748,67.462
MDA,2001,7.267020689738975,67.672
MDA,2002,7.344443959671323,67.793
MDA,2003,7.411173309972095,67.9
MDA,2004,7.485037775118744,68.017
MDA,2005,7.559791625206144,68.197
MDA,2006,7.609454437228825,68.423
MDA,2007,7.641330424911858,68.674
MDA,2008,7.718341390309488,69.0
MDA,2009,7.6577286177050174,69.406
MDA,2010,7.727319739910406,69.876
MDA,2011,7.784450123967318,70.173
MDA,2012,7.778666421877294,70.344
MDA,2013,7.865514311622449,70.291
MDA,2014,7.914910633093125,70.241
MDA,2015,7.9191930393679435,70.118
MDA,2016,7.976236439923537,70.179
MDA,2017,8.03441489110945,70.375
MDA,2018,8.091932263900603,70.236
MDA,2019,8.14284217837886,70.181
MDA,2020,8.06743661337088,69.914
MDA,2021,8.212884945475608,68.991
MDA,2022,8.191502705235212,71.546
MDA,2023,8.231740317629335,71.198
MDA,2024,8.257273980363555,71.332
MDG,1960,6.699808620089837,43.349
MDG,1961,6.6939926800596705,43.79
MDG,1962,6.6904858753086796,44.185
MDG,1963,6.655291121505957,44.626
MDG,1964,6.668303149810385,45.037
MDG,1965,6.637786948577631,45.447
MDG,1966,6.631907181534365,45.98
MDG,1967,6.658929831343509,46.457
MDG,1968,6.697659596363619,46.932
MDG,1969,6.706327868455682,47.322
MDG,1970,6.729275391574624,47.898
MDG,1971,6.738737488003276,48.204
MDG,1972,6.696446567465478,48.507
MDG,1973,6.640159463682087,48.921
MDG,1974,6.630066299283746,49.303
MDG,1975,6.61245774351744,49.596
MDG,1976,6.551063084638563,49.8
MDG,1977,6.544126527211248,49.945
MDG,1978,6.486767875356444,50.017
MDG,1979,6.550345037503577,50.059
MDG,1980,6.529565819812493,49.984
MDG,1981,6.39656466810037,49.806
MDG,1982,6.347792738389918,50.009
MDG,1983,6.3273315450729255,50.107
MDG,1984,6.315594881129149,50.209
MDG,1985,6.298054885168948,50.406
MDG,1986,6.288772552393156,50.651
MDG,1987,6.271950362245971,51.098
MDG,1988,6.27670640012257,51.425
MDG,1989,6.287561919576363,51.816
MDG,1990,6.288854857478194,52.14
MDG,1991,6.193825831600693,52.555
MDG,1992,6.175474120992834,52.946
MDG,1993,6.1657533721540725,53.733
MDG,1994,6.134260286579617,54.247
MDG,1995,6.119281401073571,54.845
MDG,1996,6.1084207678929126,55.477
MDG,1997,6.112139396040779,56.127
MDG,1998,6.117846450238622,56.803
MDG,1999,6.131301247550797,57.434
MDG,2000,6.143175488536005,57.974
MDG,2001,6.1704589395028915,58.674
MDG,2002,6.00807881791572,59.17
MDG,2003,6.072124849341225,59.693
MDG,2004,6.094198590323231,60.168
MDG,2005,6.111368068303234,60.664
MDG,2006,6.134569456185471,61.14
MDG,2007,6.16075460811433,61.533
MDG,2008,6.1963706737516615,61.992
MDG,2009,6.1264100282074745,62.304
MDG,2010,6.103491365332874,62.597
MDG,2011,6.090755788356576,62.86
MDG,2012,6.092760187621575,63.007
MDG,2013,6.088306868274125,63.161
MDG,2014,6.094345698975503,63.261
MDG,2015,6.098793280884405,63.362
MDG,2016,6.111814495049767,63.431
MDG,2017,6.124359179862155,63.433
MDG,2018,6.129769706715298,63.491
MDG,2019,6.146923114484069,63.504
MDG,2020,6.047193097816728,62.706
MDG,2021,6.067497155248701,62.516
MDG,2022,6.08321866639517,63.068
MDG,2023,6.10003662977687,63.632
MDG,2024,6.118004263445512,63.835
MDV,1970,7.330046605570354,44.522
MDV,1971,7.350309030178551,45.454
MDV,1972,7.343771891625477,46.431
MDV,1973,7.329461647752016,47.459
MDV,1974,7.355766201658595,48.535
MDV,1975,7.242871092441491,49.645
MDV,1976,7.2187925218077815,50.753
MDV,1977,7.296001180941798,51.835
MDV,1978,7.405562987447521,50.448
MDV,1979,7.4803466833159415,53.871
MDV,1980,7.62318041533598,54.819
MDV,1981,7.706309324509247,55.729
MDV,1982,7.64779865187399,56.614
MDV,1983,7.771292292604454,57.484
MDV,1984,7.982047911737165,58.341
MDV,1985,8.093519211549701,59.18
MDV,1986,8.148039030155372,59.993
MDV,1987,8.197676396542589,60.789
MDV,1988,8.247909584110996,61.59
MDV,1989,8.305101492232462,62.375
MDV,1990,8.429947884399692,63.148
MDV,1991,8.413430272154926,63.911
MDV,1992,8.449341752491073,64.664
MDV,1993,8.477185428779007,65.434
MDV,1994,8.527865308449982,66.197
MDV,1995,8.626991262234979,66.962
MDV,1996,8.680683959705803,67.734
MDV,1997,8.74109782422269,68.517
MDV,1998,8.794805494110259,69.303
MDV,1999,8.837683024400802,70.157
MDV,2000,8.858949366421173,70.892
MDV,2001,8.802018745201105,71.659
MDV,2002,8.855414709827501,72.36
MDV,2003,8.96766902254367,73.263
MDV,2004,9.008764564836648,73.008
MDV,2005,8.873731853938926,74.785
MDV,2006,9.061924831874634,75.256
MDV,2007,9.097526780313189,75.711
MDV,2008,9.148092274997957,75.999
MDV,2009,9.025625133046304,76.371
MDV,2010,9.055967577850883,76.756
MDV,2011,9.105625638173144,77.141
MDV,2012,9.094667011116872,77.512
MDV,2013,9.128406401053926,77.847
MDV,2014,9.170775775980983,78.187
MDV,2015,9.174185236364064,78.607
MDV,2016,9.201206454187805,78.913
MDV,2017,9.23632961818517,79.228
MDV,2018,9.286735895138706,79.433
MDV,2019,9.323215863071058,79.707
MDV,2020,8.895027008552418,78.713
MDV,2021,9.185967956564479,78.052
MDV,2022,9.3001807402514,80.76
MDV,2023,9.344830742634372,81.041
MDV,2024,9.375752378864261,81.285
MEA,1960,7.349354786218664,43.5165882446898
MEA,1961,7.383091202797936,44.66657764804
MEA,1962,7.409753129385894,45.1704889543003
MEA,1963,7.483456602403314,45.8218282735477
MEA,1964,7.54786689005419,46.5863458235392
MEA,1965,7.632393480320961,47.2003777959251
MEA,1966,7.6693529848619315,48.3303645839876
MEA,1967,7.715792609878544,48.9812446411898
MEA,1968,7.803478824276133,49.5740194698905
MEA,1969,7.874168908188634,50.2626317051794
MEA,1970,8.006294730395908,50.8897364738511
MEA,1971,8.064165400708555,50.2523103760476
MEA,1972,8.163486862764588,52.0674454232199
MEA,1973,8.24056430850472,52.5801137731139
MEA,1974,8.295134122663038,53.1770726497956
MEA,1975,8.266594161596055,53.7544820056235
MEA,1976,8.365768208468612,54.2746056765249
MEA,1977,8.372432898715543,55.2198587430077
MEA,1978,8.339395884836092,55.6743938344268
MEA,1979,8.362963934582494,56.5636397281382
MEA,1980,8.345800391597821,57.0787235305079
MEA,1981,8.31940371958425,57.4107677857204
MEA,1982,8.274972599765439,57.8338316375122
MEA,1983,8.239088940468479,58.8714900626031
MEA,1984,8.208114199473675,59.5113171801841
MEA,1985,8.182069627253542,60.0636597951026
MEA,1986,8.135291674696951,60.6806427414193
MEA,1987,8.113980968547,61.2032330602589
MEA,1988,8.10631144684691,61.5756088635228
MEA,1989,8.114116170846145,62.2977472202342
MEA,1990,8.162856724588494,62.4064340378254
MEA,1991,8.156535706671377,63.1853756813512
MEA,1992,8.18850829404706,63.6456887458733
MEA,1993,8.185351246095095,64.0085648294676
MEA,1994,8.189803185502543,64.1689718038005
MEA,1995,8.196361472062382,64.4488985183879
MEA,1996,8.22156539790425,64.7646967701053
MEA,1997,8.238038814694361,65.0220554619783
MEA,1998,8.254943302321669,65.3905262967863
MEA,1999,8.258623965544142,65.8481545626508
MEA,2000,8.296988812664281,66.2225138150545
MEA,2001,8.293519533394578,66.597196122581
MEA,2002,8.291773000108869,66.9641479857025
MEA,2003,8.31381041434139,67.083794061249
MEA,2004,8.366575454350226,67.5318434649335
MEA,2005,8.394249470252298,67.529947021124
MEA,2006,8.428305794092838,68.0590796974229
MEA,2007,8.455478442814137,68.346588319376
MEA,2008,8.474722112271971,68.7041650814368
MEA,2009,8.462360718149812,68.9987213130448
MEA,2010,8.48809947781318,69.2105446964534
MEA,2011,8.503253783116811,69.3940300698411
MEA,2012,8.522762467158831,69.4551250054337
MEA,2013,8.524727411744843,69.708340253746
MEA,2014,8.53524846677939,69.9897867130321
MEA,2015,8.542911577442746,70.1510409297575
MEA,2016,8.568707315500406,70.4288635225293
MEA,2017,8.572621512784359,70.7096592741194
MEA,2018,8.580529896281863,70.9403213532696
MEA,2019,8.579445003720778,71.2438695042576
MEA,2020,8.524962363814753,69.9110789555644
MEA,2021,8.559378764653118,69.7113193479505
MEA,2022,8.60281898271349,71.6917293154863
MEA,2023,8.605909519897002,72.0838364704563
MEA,2024,8.609842978743698,72.3150125047629
MEX,1960,8.329849369368857,53.573
MEX,1961,8.347396432924345,54.422
MEX,1962,8.360806776039507,55.057
MEX,1963,8.406200736923555,55.501
MEX,1964,8.48588298848689,55.916
MEX,1965,8.521453701112309,56.688
MEX,1966,8.547492436132163,57.355
MEX,1967,8.571323020866744,57.959
MEX,1968,8.628564818640118,58.22
MEX,1969,8.629878254980653,58.413
MEX,1970,8.661253787278214,58.893
MEX,1971,8.667232366201501,59.415
MEX,1972,8.715913414392608,60.051
