iso,year,log_gdppc,sec_enroll
SYR,2022,6.5749975166590975,39.6268081665039
TCA,2009,10.308572579673244,108.944358825684
TCA,2014,10.226904257620383,72.6863226863227
TCA,2015,10.290687329452664,81.0204081632653
TCA,2016,10.31503414073348,73.9748274462038
TCA,2017,10.831432177901329,85.01841997544
TCA,2018,10.856364434589265,95.5051546391753
TCA,2019,10.867041306193274,91.2056151940545
TCA,2020,10.42642232569928,91.187270501836
TCA,2021,10.666807723722226,98.0016021728516
TCA,2022,10.785338130981264,105.9765625
TCA,2023,10.906378516924715,109.841759938248
TCA,2024,10.953947154131399,119.728975687525
TCD,1971,6.543035120653028,1.86033999919891
TCD,1972,6.5321453837106045,2.00648999214172
TCD,1974,6.446592769898467,2.10489988327026
TCD,1975,6.511306116832523,2.29766988754273
TCD,1976,6.520706550200172,2.59845995903015
TCD,1977,6.524078436077001,3.0403299331665
TCD,1985,6.478650926069419,5.68249988555908
TCD,1987,6.34784037050244,5.10021018981934
TCD,1989,6.4717188095110405,5.28646993637085
TCD,1990,6.401370921119706,6.07534980773926
TCD,1994,6.360306305886359,7.09618997573853
TCD,1995,6.328528477981433,8.12324047088623
TCD,1996,6.3061398753633755,8.40592956542969
TCD,1997,6.326614223523364,8.73291015625
TCD,1998,6.359417409162124,9.62382984161377
TCD,1999,6.317433424553505,10.2139501571655
TCD,2000,6.274009066027598,10.964280128479
TCD,2001,6.350548324422846,12.6534004211426
TCD,2002,6.397215367688055,13.4368200302124
TCD,2003,6.49459602169636,14.8295497894287
TCD,2004,6.739949612420639,15.217809677124
TCD,2005,6.859480487577029,15.5320997238159
TCD,2006,6.8180610313171,15.8697900772095
TCD,2007,6.82475709182934,18.2909908294678
TCD,2008,6.8201116381207445,20.7904891967773
TCD,2009,6.770199010289301,22.7542705535889
TCD,2010,6.863754297988115,22.369271805704
TCD,2011,6.872425428697144,22.8224817551818
TCD,2012,6.924043424597909,22.1087903431339
TCD,2013,6.916335477860363,24.5326035474767
TCD,2014,6.9010540334137245,22.8485794067383
TCD,2015,6.901727881271915,22.2454248795188
TCD,2016,6.828242125792,22.530490847167
TCD,2017,6.77887123692077,20.5855678473561
TCD,2018,6.801099251183,20.0021180694774
TCD,2019,6.821329595960453,20.192877474143
TCD,2021,6.754053400771419,23.1541767734797
TCD,2023,6.753421007467271,24.1941648001316
TCD,2024,6.7522696205098365,23.49298947746
TEA,1970,6.009805874862455,27.9643096923828
TEA,1971,6.048575529029138,30.914909362793
TEA,1972,6.071785826309022,37.0211906433105
TEA,1973,6.127963117050722,43.0889282226562
TEA,1974,6.145013486439794,45.0451316833496
TEA,1975,6.191084181247656,45.5065383911133
TEA,1976,6.201000865097462,47.316520690918
TEA,1977,6.2570997625917855,48.7490081787109
TEA,1978,6.329214964635758,47.3581199645996
TEA,1979,6.38122881257829,43.9672584533691
TEA,1980,6.437908304847374,38.8708610534668
TEA,1981,6.476561505415011,36.360279083252
TEA,1982,6.521779217658087,33.5133399963379
TEA,1983,6.579030108982632,33.0737190246582
TEA,1984,6.65833622313735,32.0402603149414
TEA,1985,6.7185035413901115,33.5552215576172
TEA,1986,6.770807058031942,34.8876190185547
TEA,1987,6.8412921286177495,37.4810981750488
TEA,1988,6.917134309100618,39.2444114685059
TEA,1989,6.955720844149938,40.099609375
TEA,1990,6.989691404167944,40.3148994445801
TEA,1991,7.052220967226725,42.2061004638672
TEA,1992,7.144518882137429,44.4425888061523
TEA,1993,7.237973248191924,46.2817115783691
TEA,1994,7.328482363711385,47.0881614685059
TEA,1995,7.409984427489982,49.1487312316895
TEA,1996,7.4843228068913445,52.1285781860352
TEA,1997,7.543184088686506,54.4590911865234
TEA,1998,7.560871761586679,56.1487693786621
TEA,1999,7.612544834013735,57.5102500915527
TEA,2000,7.676870116712528,58.4025802612305
TEA,2001,7.7349413544418475,60.4245300292969
TEA,2002,7.804345558561942,61.3886795043945
TEA,2003,7.882209051278209,62.8951110839844
TEA,2004,7.961657013283262,65.5222091674805
TEA,2005,8.049325056833268,67.5451889038086
TEA,2006,8.1463360615131,70.4729614257812
TEA,2007,8.255748376660847,74.1725082397461
TEA,2008,8.330837521725606,76.8748016357422
TEA,2009,8.400390591312416,80.9785385131836
TEA,2010,8.48727787519808,82.7601089477539
TEA,2011,8.561774771874742,84.1783065795898
TEA,2012,8.626050090431278,84.6765213012695
TEA,2013,8.688040718193403,85.6664199829102
TEA,2014,8.747728579206017,85.0126571655273
TEA,2015,8.80455538371733,85.2556991577148
TEA,2016,8.860096237572284,84.6476364135742
TEA,2017,8.917019618680712,84.9235076904297
TEA,2018,8.973895934592088,85.7153472900391
TEA,2019,9.025557510225878,87.4709014892578
TEA,2020,9.034368394558498,88.5766220092773
TEA,2021,9.10559278666746,89.3585662841797
TEA,2022,9.138135639146999,90.1412811279297
TEA,2023,9.187560922182826,90.9201583862305
TEA,2024,9.234251120435308,90.9757614135742
TEC,1999,8.326130658534284,87.7835922241211
TEC,2000,8.397807672100909,89.4128036499023
TEC,2001,8.424789474317047,91.6380462646484
TEC,2002,8.474161923547765,93.05322265625
TEC,2003,8.533949129387397,94.1367568969727
TEC,2004,8.609217403080226,90.9970397949219
TEC,2005,8.673054651512803,89.3182983398438
TEC,2006,8.747920074480932,90.5597763061523
TEC,2007,8.82151554978098,91.1792297363281
TEC,2008,8.863074072741577,91.51220703125
TEC,2009,8.811582268083676,90.8170013427734
TEC,2010,8.853775259421779,92.3682632446289
TEC,2011,8.90661268389067,93.4119720458984
TEC,2012,8.93600626118038,93.3589782714844
TEC,2013,8.96430099267345,98.1530380249023
TEC,2014,8.981953218858063,98.8591079711914
TEC,2015,8.991522981771082,98.7176971435547
TEC,2016,9.005347361555586,98.6390914916992
TEC,2017,9.043622077448129,99.9956512451172
TEC,2018,9.076841080334086,100.211502075195
TEC,2019,9.100449900711387,100.414009094238
TEC,2020,9.083927432676443,97.6678695678711
TEC,2021,9.156586274134837,97.4853134155273
TEC,2022,9.18078557465128,98.0531005859375
TEC,2023,9.223483750815204,97.7369766235352
TEC,2024,9.259997796023475,98.6327209472656
TGO,1971,6.623240240058573,6.28946018218994
TGO,1972,6.668284987593698,7.57434988021851
TGO,1973,6.679733707375246,8.47506999969482
TGO,1974,6.701751641264496,9.9179801940918
TGO,1975,6.701416223012486,12.4667501449585
TGO,1976,6.656748815309725,16.161039352417
TGO,1977,6.7003346885018065,19.8434391021729
TGO,1978,6.781197943740292,22.8641796112061
TGO,1979,6.702823621132729,26.3229198455811
TGO,1980,6.810906155733052,28.7248001098633
TGO,1982,6.681509769113451,27.3065299987793
TGO,1983,6.6020185793556125,24.0106906890869
TGO,1984,6.632410433317351,19.7725505828857
TGO,1985,6.658287811209012,17.0168991088867
TGO,1986,6.642658347394644,17.4728107452393
TGO,1987,6.61748634152239,17.0881900787354
TGO,1988,6.651666174208142,19.3031501770019
TGO,1989,6.661814484034008,17.8128509521484
TGO,1990,6.630113500336777,19.9296493530273
TGO,1991,6.594264092938695,18.9681396484375
TGO,1992,6.525287540882969,18.7232894897461
TGO,1994,6.508497016077798,19.9208507537842
TGO,1995,6.5325455897944,21.6522598266602
TGO,1996,6.57420052214799,23.0392093658447
TGO,1997,6.674702428882279,23.4432792663574
TGO,1999,6.626082894825122,29.0356693267822
TGO,2000,6.593247791251305,31.6074600219727
TGO,2001,6.576586803777392,34.4402694702148
TGO,2002,6.589370352437961,38.4870300292969
TGO,2003,6.629464756948232,40.5968894958496
TGO,2004,6.595248675782378,41.9863700866699
TGO,2005,6.522806013588114,44.2280082702637
TGO,2006,6.520459446433818,46.0299682617188
TGO,2007,6.477044177781507,42.7597885131836
TGO,2011,6.560241328748071,52.7706298828125
TGO,2017,6.747276301039784,60.769472220228
TGO,2021,6.83335612810928,63.0669365853803
TGO,2023,6.91892357354134,63.4192515229188
THA,1971,6.897613241984704,17.1638202667236
THA,1972,6.912886637747974,18.4518299102783
THA,1973,6.983967883577591,20.0774002075195
THA,1974,7.002182701952782,21.9800796508789
THA,1975,7.026284304106783,23.1193008422852
THA,1976,7.09236109698574,25.0751705169678
THA,1977,7.163884583422684,26.965669631958
THA,1978,7.240062669101135,27.3225193023682
THA,1979,7.27138349929773,27.2657604217529
THA,1980,7.30120679200253,27.5494499206543
THA,1981,7.338518523078423,28.5601100921631
THA,1982,7.371125509535429,28.9853000640869
THA,1984,7.443037859466967,31.0518798828125
THA,1985,7.470011670308865,31.6391296386719
THA,1986,7.505989976273943,31.3920593261719
THA,1987,7.579556055975985,30.5292892456055
THA,1988,7.687269856386003,29.5940799713135
THA,1989,7.785833096493278,29.329439163208
THA,1990,7.875316795154772,30.0151195526123
THA,1991,7.94114152845319,32.2471084594727
THA,1992,8.00297978682566,35.9716300964355
THA,1993,8.066834395380921,40.6418609619141
THA,1994,8.129024592335266,45.9383201599121
THA,1995,8.192828445667832,51.2646713256836
THA,1996,8.23399800962009,57.5684394836426
THA,1997,8.19273882594483,59.4612503051758
THA,1998,8.10027075319704,61.9174385070801
THA,2001,8.188418323551389,64.0281982421875
THA,2002,8.238471975824611,65.5458221435547
THA,2004,8.350612275591972,67.444221496582
THA,2005,8.383034699820561,71.8262786865234
THA,2006,8.423217621027346,71.6298599243164
THA,2007,8.468143081239914,75.7808074951172
THA,2008,8.477571297301573,75.2078475952148
THA,2009,8.463255730115991,76.6007080078125
THA,2010,8.528994773648948,78.3943786621094
THA,2011,8.531142920325157,86.9894790649414
THA,2012,8.594872208146699,85.5365295410156
THA,2013,8.615519117762524,83.854850769043
THA,2014,8.620014364522413,123.525459289551
THA,2015,8.646263987300964,124.330596923828
THA,2016,8.675526061571343,122.563217163086
THA,2017,8.712224153308563,79.5062371844027
THA,2018,8.75055626255621,80.6045305135668
THA,2019,8.769435276762746,81.7206425877734
THA,2020,8.70490394139797,82.3668560969625
THA,2021,8.71917197037036,84.6644528199547
THA,2022,8.745096995393986,88.0661686868399
THA,2023,8.767794856441542,93.3356315272258
THA,2024,8.797334714252285,92.507325535959
THA,2025,8.822137990146217,92.0872315506486
TJK,1991,7.080341780771511,101.484306335449
TJK,1992,6.718514098263055,99.5476379394531
TJK,1993,6.526095452317992,93.3880233764648
TJK,1994,6.26918760031005,81.6863327026367
TJK,1995,6.1156810334352825,81.701057434082
TJK,1999,5.994974335059739,71.8187484741211
TJK,2000,6.062708585114621,71.9670562744141
TJK,2001,6.134874600418972,73.8529586791992
TJK,2002,6.2182187052716,75.8080596923828
TJK,2003,6.3033357148126825,78.0805816650391
TJK,2004,6.381743445205455,79.29443359375
TJK,2005,6.4270282835515395,79.9551315307617
TJK,2006,6.475684347223267,80.7600173950195
TJK,2007,6.531578405336905,81.424560546875
TJK,2008,6.587805479901928,82.2941436767578
TJK,2009,6.605585942424534,83.1336364746094
TJK,2010,6.647174759706793,83.9114990234375
TJK,2011,6.696253979329011,85.0206298828125
TJK,2012,6.744670402109575,86.3469314575195
TJK,2013,6.791089300172851,86.9873504638672
TJK,2020,7.066382730073155,90.9012072790342
TJK,2021,7.1341495377555555,91.2751683038557
TJK,2022,7.18973772908326,90.888637681585
TJK,2023,7.249291488892838,88.4022015902249
TJK,2024,7.310776158362432,86.9035257819264
TLA,1999,8.7759107212978,77.9026489257812
TLA,2000,8.796301854671057,79.2825164794922
TLA,2001,8.785167798705109,80.4266967773438
TLA,2002,8.77316181147935,87.1421203613281
