iso,year,log_gdppc,fertility
ISL,1974,10.114820994296817,2.66
ISL,1975,10.10847267959034,2.65
ISL,1976,10.15642961579009,2.52
ISL,1977,10.233531232655245,2.31
ISL,1978,10.284152430505266,2.35
ISL,1979,10.321829129515539,2.49
ISL,1980,10.367128135015578,2.48
ISL,1981,10.397487919222828,2.33
ISL,1982,10.405438650767453,2.27
ISL,1983,10.370451841751878,2.24
ISL,1984,10.400277051648125,2.08
ISL,1985,10.424798264433708,1.93
ISL,1986,10.478290314373682,1.92
ISL,1987,10.549337328430402,2.06
ISL,1988,10.532777490061873,2.26
ISL,1989,10.522974593654896,2.19
ISL,1990,10.526823832292155,2.3
ISL,1991,10.512994581191352,2.18
ISL,1992,10.466107025840216,2.21
ISL,1993,10.468987892010935,2.22
ISL,1994,10.49577217397337,2.14
ISL,1995,10.491512651497155,2.08
ISL,1996,10.530107950686517,2.12
ISL,1997,10.562490299975094,2.04
ISL,1998,10.619538327333515,2.05
ISL,1999,10.64568528302146,1.99
ISL,2000,10.679880083640375,2.08
ISL,2001,10.704277244182164,1.95
ISL,2002,10.700759496888027,1.93
ISL,2003,10.71639187687901,1.99
ISL,2004,10.781073040524634,2.04
ISL,2005,10.833176942954799,2.05
ISL,2006,10.86486882264863,2.08
ISL,2007,10.92336971907279,2.09
ISL,2008,10.92162728673776,2.15
ISL,2009,10.831332963583085,2.23
ISL,2010,10.81030326733911,2.2
ISL,2011,10.820954198083005,2.02
ISL,2012,10.827258472027884,2.04
ISL,2013,10.853137383566025,1.93
ISL,2014,10.860969666254384,1.93
ISL,2015,10.8875434021307,1.8
ISL,2016,10.933986812313744,1.74
ISL,2017,10.944788122065628,1.71
ISL,2018,10.963560869920638,1.71
ISL,2019,10.952889381082931,1.74
ISL,2020,10.867888356875653,1.72
ISL,2021,10.902003610045343,1.82
ISL,2022,10.96173353054846,1.589
ISL,2023,11.001295413972212,1.55
ISL,2024,10.986200189609338,1.56
ISR,1960,9.081513145487671,3.866
ISR,1961,9.154683841389645,3.858
ISR,1962,9.20316708348329,3.85
ISR,1963,9.267962875193534,3.838
ISR,1964,9.304781980096246,3.826
ISR,1965,9.356002798101022,3.814
ISR,1966,9.329780910962215,3.802
ISR,1967,9.316113896146462,3.79
ISR,1968,9.445708322408095,3.786
ISR,1969,9.546861866923006,3.782
ISR,1970,9.584228930328324,3.778
ISR,1971,9.656704117830417,3.774
ISR,1972,9.745924913963316,3.77
ISR,1973,9.759828229764281,3.698
ISR,1974,9.792824906582391,3.626
ISR,1975,9.801903687253242,3.554
ISR,1976,9.782798623341948,3.482
ISR,1977,9.770707306481206,3.41
ISR,1978,9.80368208436407,3.354
ISR,1979,9.838226004970824,3.298
ISR,1980,9.830782935284194,3.242
ISR,1981,9.862891410635395,3.186
ISR,1982,9.86472146831329,3.13
ISR,1983,9.879569369426028,3.106
ISR,1984,9.87578931628147,3.082
ISR,1985,9.897728859885605,3.058
ISR,1986,9.923304738525722,3.034
ISR,1987,9.976116536860793,3.01
ISR,1988,9.988230753729296,2.948
ISR,1989,9.976997075884361,2.886
ISR,1990,10.016651150198728,2.824
ISR,1991,10.030902910951882,2.762
ISR,1992,10.071077778875997,2.7
ISR,1993,10.084839602454164,2.8
ISR,1994,10.130596204123886,2.9
ISR,1995,10.16785409529863,2.9
ISR,1996,10.19843718954528,2.9
ISR,1997,10.208919470437998,2.94
ISR,1998,10.226251055260361,2.98
ISR,1999,10.233141198273962,2.965
ISR,2000,10.289141031365471,2.95
ISR,2001,10.268270921364092,2.92
ISR,2002,10.246600363683719,2.89
ISR,2003,10.24278883351691,2.95
ISR,2004,10.27055855276798,2.9
ISR,2005,10.295534597203016,2.84
ISR,2006,10.332260113175682,2.88
ISR,2007,10.37571716308418,2.9
ISR,2008,10.38960325878136,2.96
ISR,2009,10.37782909221301,2.96
ISR,2010,10.413525999508337,3.03
ISR,2011,10.448713180591845,2.98
ISR,2012,10.45406523667223,3.05
ISR,2013,10.475491751594292,3.03
ISR,2014,10.492803195240448,3.08
ISR,2015,10.49510397493118,3.09
ISR,2016,10.51986199451407,3.11
ISR,2017,10.542997159561487,3.11
ISR,2018,10.563465930341833,3.09
ISR,2019,10.579540405100516,3.01
ISR,2020,10.543718568236718,2.9
ISR,2021,10.616149063410235,3.0
ISR,2022,10.658183042926506,2.89
ISR,2023,10.64855669206267,2.85
ISR,2024,10.642612552753754,2.87
ITA,1960,9.183092114984875,2.4
ITA,1961,9.255286432776723,2.44
ITA,1962,9.308708497852754,2.46
ITA,1963,9.355993266776471,2.51
ITA,1964,9.375359845400322,2.66
ITA,1965,9.399096353058248,2.6
ITA,1966,9.449448756015894,2.58
ITA,1967,9.511537506134973,2.5
ITA,1968,9.568613198216548,2.46
ITA,1969,9.622146187350925,2.47
ITA,1970,9.668600383829645,2.38
ITA,1971,9.68195363508093,2.4
ITA,1972,9.71251668762716,2.35
ITA,1973,9.774569051813934,2.3
ITA,1974,9.821567266796057,2.28
ITA,1975,9.794471634298821,2.17
ITA,1976,9.85831290951339,2.04
ITA,1977,9.879348379361527,1.93
ITA,1978,9.907672792657602,1.84
ITA,1979,9.962664866980612,1.73
ITA,1980,9.994329896904684,1.64
ITA,1981,10.001536193275344,1.58
ITA,1982,10.00492270247099,1.56
ITA,1983,10.016183966698364,1.51
ITA,1984,10.047709600912873,1.46
ITA,1985,10.075017147318167,1.42
ITA,1986,10.103161035368542,1.35
ITA,1987,10.134479747242512,1.33
ITA,1988,10.175084522020061,1.36
ITA,1989,10.207656856537419,1.33
ITA,1990,10.226482926786023,1.33
ITA,1991,10.241057949676414,1.3
ITA,1992,10.24868685109907,1.3
ITA,1993,10.239510863295493,1.25
ITA,1994,10.260589299031958,1.21
ITA,1995,10.289032939038652,1.19
ITA,1996,10.302118016755056,1.2
ITA,1997,10.32066308599159,1.22
ITA,1998,10.338258222585209,1.22
ITA,1999,10.35473070247277,1.23
ITA,2000,10.39236407133272,1.26
ITA,2001,10.411617526620265,1.25
ITA,2002,10.412334643742938,1.27
ITA,2003,10.407595760382595,1.29
ITA,2004,10.414782300707424,1.34
ITA,2005,10.41654095710411,1.33
ITA,2006,10.430374973291826,1.37
ITA,2007,10.438808040299792,1.39
ITA,2008,10.420811041774327,1.44
ITA,2009,10.36050294365907,1.44
ITA,2010,10.371256009460247,1.44
ITA,2011,10.374724896986937,1.42
ITA,2012,10.34023860303618,1.42
ITA,2013,10.319893331311004,1.39
ITA,2014,10.319728682843698,1.38
ITA,2015,10.330057804498121,1.36
ITA,2016,10.344245132051489,1.36
ITA,2017,10.362035906529954,1.34
ITA,2018,10.372354339411459,1.31
ITA,2019,10.379113910254729,1.27
ITA,2020,10.291121252629488,1.24
ITA,2021,10.381822291048463,1.25
ITA,2022,10.430930932943047,1.24
ITA,2023,10.440615759301478,1.21
ITA,2024,10.448950039624505,1.18
JAM,1966,8.327261728376785,5.692
JAM,1967,8.333317336750664,5.668
JAM,1968,8.377706716208996,5.576
JAM,1969,8.420373115032191,5.468
JAM,1970,8.521918131389446,5.349
JAM,1971,8.532699293471309,5.212
JAM,1972,8.68378165317027,5.06
JAM,1973,8.612117061828293,4.995
JAM,1974,8.553880479695058,4.665
JAM,1975,8.537313155178829,4.436
JAM,1976,8.454937295406914,4.213
JAM,1977,8.416432929048579,4.004
JAM,1978,8.404286461199371,3.838
JAM,1979,8.381931125640902,3.719
JAM,1980,8.310819308159887,3.588
JAM,1981,8.323832661089137,3.51
JAM,1982,8.3305753410538,3.458
JAM,1983,8.335543652206264,3.411
JAM,1984,8.306784710067324,3.324
JAM,1985,8.265449533695884,3.212
JAM,1986,8.274771626083881,3.106
JAM,1987,8.34272511117581,3.024
JAM,1988,8.37487001433641,2.982
JAM,1989,8.437290555585525,2.93
JAM,1990,8.470861982746346,2.955
JAM,1991,8.509328426231923,2.997
JAM,1992,8.518817638005519,3.026
JAM,1993,8.598469139934071,2.987
JAM,1994,8.60193268036915,2.93
JAM,1995,8.615138537638924,2.851
JAM,1996,8.604323341558661,2.77
JAM,1997,8.58363249721581,2.677
JAM,1998,8.551456049324598,2.574
JAM,1999,8.554102735193771,2.465
JAM,2000,8.555913187328995,2.345
JAM,2001,8.562936326480635,2.296
JAM,2002,8.576570275281398,2.271
JAM,2003,8.606517138498294,2.244
JAM,2004,8.61381185135065,2.198
JAM,2005,8.617171690068984,2.148
JAM,2006,8.640590311599004,2.089
JAM,2007,8.65006865624898,2.023
JAM,2008,8.637566602260277,1.953
JAM,2009,8.588982054256928,1.879
JAM,2010,8.570083930018189,1.799
JAM,2011,8.582910087101729,1.717
JAM,2012,8.572440279110992,1.648
JAM,2013,8.573551669313158,1.591
JAM,2014,8.576818095574732,1.544
JAM,2015,8.582851182445014,1.508
JAM,2016,8.607451201426887,1.464
JAM,2017,8.628043195241927,1.428
JAM,2018,8.651352723657938,1.4
JAM,2019,8.668160424268962,1.39
JAM,2020,8.578822757582605,1.383
JAM,2021,8.63185202428082,1.378
JAM,2022,8.693741661743152,1.372
JAM,2023,8.72060865135832,1.358
JAM,2024,8.715459076326468,1.351
JOR,1976,8.06942452320793,7.832
JOR,1977,8.118555407564429,7.723
JOR,1978,8.224035641015066,7.594
JOR,1979,8.37984879531562,7.448
JOR,1980,8.449267548555733,7.287
JOR,1981,8.56773220740864,7.121
JOR,1982,8.592949819959447,6.959
JOR,1983,8.526024930576552,6.812
JOR,1984,8.522822556673345,6.671
JOR,1985,8.449684313059327,6.534
JOR,1986,8.457177535177271,6.387
JOR,1987,8.433893204226308,6.196
JOR,1988,8.401801460077122,6.011
JOR,1989,8.240429636362231,5.798
JOR,1990,8.15951482166956,5.544
JOR,1991,8.097619705891182,5.33
JOR,1992,8.178846214202164,5.137
JOR,1993,8.170736678348156,4.972
JOR,1994,8.17134481486408,4.819
JOR,1995,8.190552097041618,4.676
JOR,1996,8.178007055223922,4.508
JOR,1997,8.183690193481418,4.318
JOR,1998,8.19025303160613,4.112
JOR,1999,8.20210063461462,3.971
JOR,2000,8.222955127900047,3.864
JOR,2001,8.25374446993928,3.803
JOR,2002,8.288887309809377,3.805
JOR,2003,8.307515103970857,3.816
JOR,2004,8.3655848010961,3.729
JOR,2005,8.419130974397747,3.653
JOR,2006,8.433065454961849,3.711
JOR,2007,8.45130337212254,3.797
JOR,2008,8.497476790473112,3.876
JOR,2009,8.525880623622372,3.841
JOR,2010,8.530404970293183,3.78
JOR,2011,8.534243023491843,3.69
JOR,2012,8.543841508702323,3.568
JOR,2013,8.518744311940884,3.449
JOR,2014,8.456040813458008,3.302
JOR,2015,8.398774219626274,3.141
JOR,2016,8.372438507639053,3.072
JOR,2017,8.374690275187968,2.994
JOR,2018,8.371017576451653,2.923
JOR,2019,8.369576299825674,2.855
JOR,2020,8.34002928726532,2.791
JOR,2021,8.358520744099787,2.735
JOR,2022,8.368603696163108,2.679
JOR,2023,8.383291646825054,2.639
JOR,2024,8.398643805763983,2.604
JPN,1960,8.776687869130587,2.0
JPN,1961,8.881444859611976,1.96
JPN,1962,8.95749543511191,1.98
JPN,1963,9.028697863477147,2.0
JPN,1964,9.12873134495535,2.05
JPN,1965,9.174530850928349,2.14
JPN,1966,9.266493248260296,1.58
JPN,1967,9.361247223475846,2.23
JPN,1968,9.471154241776972,2.13
JPN,1969,9.57685261649718,2.13
JPN,1970,9.569318776934745,2.13
JPN,1971,9.59329554660564,2.16
JPN,1972,9.660070624678498,2.14
JPN,1973,9.723261584477667,2.14
JPN,1974,9.6976376865777,2.05
JPN,1975,9.71535810485492,1.91
JPN,1976,9.743622653386945,1.85
JPN,1977,9.776909262931316,1.8
JPN,1978,9.819185688357491,1.79
JPN,1979,9.864109036563212,1.77
JPN,1980,9.884013774892239,1.75
JPN,1981,9.917960707243084,1.74
JPN,1982,9.943611916587155,1.77
JPN,1983,9.97128014235034,1.8
JPN,1984,10.008832949368063,1.81
JPN,1985,10.053583963096337,1.76
JPN,1986,10.080984328952225,1.72
JPN,1987,10.122385755635676,1.69
JPN,1988,10.183872121767749,1.66
JPN,1989,10.22731173744906,1.57
JPN,1990,10.271761770065243,1.54
JPN,1991,10.301437547842584,1.53
JPN,1992,10.306170560714337,1.5
JPN,1993,10.297736227713578,1.46
JPN,1994,10.304825982701454,1.5
JPN,1995,10.325630582793613,1.42
JPN,1996,10.353652961792374,1.43
JPN,1997,10.364807911505208,1.39
JPN,1998,10.34420521177245,1.38
JPN,1999,10.338897288706109,1.34
JPN,2000,10.366572894459264,1.36
JPN,2001,10.367005411714585,1.33
JPN,2002,10.365529666943539,1.32
JPN,2003,10.377096583208331,1.29
JPN,2004,10.397669310937012,1.29
JPN,2005,10.415889472065903,1.26
JPN,2006,10.430600485316745,1.32
JPN,2007,10.446587522458808,1.34
JPN,2008,10.43436846328704,1.37
JPN,2009,10.373299251032167,1.37
JPN,2010,10.413651574637631,1.39
JPN,2011,10.41349825111993,1.39
JPN,2012,10.43145023015675,1.41
JPN,2013,10.452668875283202,1.43
JPN,2014,10.463014184373353,1.42
JPN,2015,10.481915130021003,1.45
JPN,2016,10.489451635006422,1.44
JPN,2017,10.506374513703035,1.43
JPN,2018,10.515950155308118,1.42
JPN,2019,10.514265067548665,1.36
JPN,2020,10.473429829569152,1.33
JPN,2021,10.51305083275929,1.3
JPN,2022,10.530717942113768,1.26
JPN,2023,10.54277365056161,1.2
JPN,2024,10.544726438551262,1.15
KAZ,1990,8.622828457653226,2.745
KAZ,1991,8.49906043032015,2.677
KAZ,1992,8.441482422416863,2.584
KAZ,1993,8.34833141258714,2.483
KAZ,1994,8.227102382665759,2.378
KAZ,1995,8.160093741285296,2.253
KAZ,1996,8.18405872183327,2.084
KAZ,1997,8.223885689919184,1.97
KAZ,1998,8.22966175978465,1.938
KAZ,1999,8.268643938870055,1.902
KAZ,2000,8.35921222455624,1.898
KAZ,2001,8.481053681107872,1.906
KAZ,2002,8.569348929876957,1.956
KAZ,2003,8.652498608213037,2.075
KAZ,2004,8.737660267160361,2.201
KAZ,2005,8.822824933568548,2.274
KAZ,2006,8.91602258117973,2.38
KAZ,2007,8.99179572921663,2.49
KAZ,2008,9.013902261750278,2.616
KAZ,2009,9.014130715501834,2.58
KAZ,2010,9.071619141679536,2.61
KAZ,2011,9.129488401414495,2.605
KAZ,2012,9.162400897365673,2.64
KAZ,2013,9.20630482703776,2.67
KAZ,2014,9.232758209369432,2.76
KAZ,2015,9.22976279225756,2.755
KAZ,2016,9.225369202550446,2.795
KAZ,2017,9.249971757006811,2.745
KAZ,2018,9.275211214279073,2.845
KAZ,2019,9.304712300109017,2.89
KAZ,2020,9.265305335782502,3.13
KAZ,2021,9.294073939503082,3.32
KAZ,2022,9.310940918655643,3.05
KAZ,2023,9.346041495378465,3.012
KAZ,2024,9.382004023082937,2.984
KEN,1960,6.675770282285726,7.651
KEN,1961,6.557534339110814,7.715
KEN,1962,6.609638692759923,7.769
KEN,1963,6.654943512941025,7.817
KEN,1964,6.664124890579816,7.869
KEN,1965,6.644195912813805,7.923
KEN,1966,6.741734320761126,7.955
KEN,1967,6.735125418905672,7.953
KEN,1968,6.772389427731251,7.948
KEN,1969,6.809741247933655,7.947
KEN,1970,6.723594214468142,7.943
KEN,1971,6.887582621589937,7.922
KEN,1972,7.010516847064664,7.894
KEN,1973,7.033284488463333,7.86
KEN,1974,7.0392681250156475,7.822
KEN,1975,7.0148231350124215,7.795
KEN,1976,7.003662099991149,7.767
KEN,1977,7.060792721297346,7.729
KEN,1978,7.093211814204807,7.666
KEN,1979,7.131953580492866,7.598
KEN,1980,7.150923156383024,7.531
KEN,1981,7.152212306130483,7.454
KEN,1982,7.131389885141723,7.345
KEN,1983,7.107863428078844,7.218
KEN,1984,7.088487550548152,7.083
KEN,1985,7.094167892378321,6.96
KEN,1986,7.127684477999858,6.84
KEN,1987,7.150090195999348,6.686
KEN,1988,7.17500324247396,6.515
KEN,1989,7.185771597073239,6.332
KEN,1990,7.192432687696195,6.135
KEN,1991,7.174313932392281,5.94
KEN,1992,7.135638545059951,5.74
KEN,1993,7.109475923538286,5.569
KEN,1994,7.106429164142582,5.438
KEN,1995,7.121157541371207,5.372
KEN,1996,7.134261372598504,5.307
KEN,1997,7.1116715011292895,5.268
KEN,1998,7.116448185706527,5.244
KEN,1999,7.110397340714268,5.177
KEN,2000,7.086246985015062,5.136
KEN,2001,7.091986251347937,5.094
KEN,2002,7.065977303968766,5.027
KEN,2003,7.064027424115863,4.937
KEN,2004,7.082762178819241,4.861
KEN,2005,7.1094278780513624,4.801
KEN,2006,7.141673887632175,4.754
KEN,2007,7.177714421121875,4.718
KEN,2008,7.149738061150247,4.66
KEN,2009,7.152061344182959,4.567
KEN,2010,7.200547776505329,4.446
KEN,2011,7.222989293276212,4.284
KEN,2012,7.24158243982813,4.116
KEN,2013,7.254136420722833,3.955
KEN,2014,7.279727980684498,3.843
KEN,2015,7.305940350326721,3.766
KEN,2016,7.325134439126475,3.689
KEN,2017,7.341054557205019,3.609
KEN,2018,7.375688302972038,3.536
KEN,2019,7.405926948771305,3.433
KEN,2020,7.383575795278356,3.364
KEN,2021,7.4377337794223415,3.312
KEN,2022,7.465959778972922,3.262
KEN,2023,7.5017540080999225,3.208
KEN,2024,7.52772755210972,3.167
KGZ,1986,6.930364361057313,4.221
KGZ,1987,6.943807641521099,4.163
KGZ,1988,7.050144259699963,4.031
KGZ,1989,7.056757942537597,3.875
KGZ,1990,7.092966060273132,3.63
KGZ,1991,6.993841277909055,3.58
KGZ,1992,6.833371675592782,3.52
KGZ,1993,6.665129321077302,3.2
KGZ,1994,6.44129893456379,2.9
KGZ,1995,6.375532664732475,3.1
KGZ,1996,6.429183477343847,2.8
KGZ,1997,6.509141657984058,2.6
KGZ,1998,6.514798980701419,2.7
KGZ,1999,6.53584236492931,2.6
KGZ,2000,6.576946937537752,2.4
KGZ,2001,6.619304617323415,2.4
KGZ,2002,6.609946101559569,2.4
KGZ,2003,6.667402589947659,2.5
KGZ,2004,6.723209775784868,2.6
KGZ,2005,6.710169233736901,2.5
KGZ,2006,6.729988963282616,2.7
KGZ,2007,6.802425834949683,2.7
KGZ,2008,6.8735881449924054,2.8
KGZ,2009,6.8887976173607335,2.9
KGZ,2010,6.8698091346426935,3.1
KGZ,2011,6.913223479268187,3.1
KGZ,2012,6.893501460859957,3.2
KGZ,2013,6.975212079410454,3.1
KGZ,2014,6.992631341580301,3.2
KGZ,2015,7.008190429517273,3.2
KGZ,2016,7.028481677609842,3.1
KGZ,2017,7.05374367287057,3.0
KGZ,2018,7.069084086759415,3.3
KGZ,2019,7.091639792303957,3.3
KGZ,2020,6.996982051067232,3.1
KGZ,2021,7.032231137099607,2.89
KGZ,2022,7.100174125481829,2.8
KGZ,2023,7.168778063161089,2.7
KGZ,2024,7.260934492522644,2.6
KHM,1975,6.653653701339492,4.103
KHM,1976,6.723888172466546,3.409
KHM,1977,6.644244069203329,2.716
KHM,1978,6.728280518811006,3.338
KHM,1979,6.6148405053106565,4.556
KHM,1980,6.5348960967867695,5.774
KHM,1981,6.5191638821434,6.042
KHM,1982,6.490817980116926,6.193
KHM,1983,6.498109753702534,6.296
KHM,1984,6.50985684438878,6.338
KHM,1985,6.522077431996114,6.313
KHM,1986,6.520135139220968,6.226
KHM,1987,6.672733594849934,6.097
KHM,1988,6.747849374071667,5.944
KHM,1989,6.744387812811979,5.681
KHM,1990,6.714233217053192,5.642
KHM,1991,6.745953999174678,5.588
KHM,1992,6.759809677146138,5.486
KHM,1993,6.739788601286619,5.433
KHM,1994,6.24215934895316,5.281
KHM,1995,6.255609692530873,5.076
KHM,1996,6.237680569238105,4.867
KHM,1997,6.20812825211302,4.395
KHM,1998,6.212639460026254,4.13
KHM,1999,6.315179852259838,3.933
KHM,2000,6.394529970361067,3.794
KHM,2001,6.45020747127365,3.687
KHM,2002,6.495550018922903,3.57
KHM,2003,6.578325080839253,3.429
KHM,2004,6.6539555149941485,3.307
KHM,2005,6.764277776094901,3.238
KHM,2006,6.853367960984321,3.175
KHM,2007,6.937538498960448,3.13
KHM,2008,6.994460137222709,3.048
KHM,2009,7.01863305428391,2.971
KHM,2010,7.0525933322247685,2.859
KHM,2011,7.107743522237734,2.782
KHM,2012,7.166461101642464,2.751
KHM,2013,7.227150803535258,2.742
KHM,2014,7.289290442019109,2.734
KHM,2015,7.344279748653593,2.729
KHM,2016,7.405779340759346,2.725
KHM,2017,7.4696172880139295,2.719
KHM,2018,7.541303053228362,2.724
KHM,2019,7.60505429875074,2.725
KHM,2020,7.554143226107224,2.699
KHM,2021,7.569806125123396,2.664
KHM,2022,7.606523796745585,2.616
KHM,2023,7.642551704414577,2.579
KHM,2024,7.688710396867581,2.548
KIR,1970,7.295461764197308,5.706
KIR,1971,7.252632042481383,5.554
KIR,1972,7.3476518370981605,5.374
KIR,1973,7.520180402080494,5.199
KIR,1974,7.887356584741577,5.094
KIR,1975,7.943218441249612,5.019
KIR,1976,7.637037305518042,4.964
KIR,1977,7.59632960038012,4.957
KIR,1978,7.613579159564817,4.969
KIR,1979,7.485318873086255,4.965
KIR,1980,7.458376514478032,4.964
KIR,1981,7.5020105939167,4.961
KIR,1982,7.474873861881926,4.952
KIR,1983,7.355716844898324,4.914
KIR,1984,7.469661232790366,4.91
KIR,1985,7.30838234819726,4.911
KIR,1986,7.260182850422388,4.871
KIR,1987,7.248728657647856,4.806
KIR,1988,7.423949416310982,4.733
KIR,1989,7.324434069751375,4.693
KIR,1990,7.235369145524365,4.668
KIR,1991,7.157226422811893,4.642
KIR,1992,7.355464011329636,4.568
KIR,1993,7.339085995474372,4.487
KIR,1994,7.344476282048007,4.442
KIR,1995,7.356581662633665,4.419
KIR,1996,7.339106846031924,4.425
KIR,1997,7.3325322565625894,4.368
KIR,1998,7.358210907345113,4.29
KIR,1999,7.301277534240078,4.185
KIR,2000,7.349605062051061,4.071
KIR,2001,7.2984124732438955,3.957
KIR,2002,7.291651258492282,3.814
KIR,2003,7.255270445034322,3.702
KIR,2004,7.2290836885574805,3.734
KIR,2005,7.221833844028582,3.76
KIR,2006,7.257980529512165,3.815
KIR,2007,7.267774858027147,3.865
KIR,2008,7.216589066651676,3.899
KIR,2009,7.200630883669358,3.905
KIR,2010,7.192022350240474,3.898
KIR,2011,7.206421976666213,3.878
KIR,2012,7.248150478211144,3.768
KIR,2013,7.308871937448435,3.643
KIR,2014,7.308442872954196,3.521
KIR,2015,7.402361728620289,3.438
KIR,2016,7.456706990103825,3.375
KIR,2017,7.478101149368208,3.339
KIR,2018,7.4968458196612024,3.318
KIR,2019,7.51448705669647,3.29
KIR,2020,7.484160604933704,3.254
KIR,2021,7.547297880177428,3.219
KIR,2022,7.580778707500248,3.182
KIR,2023,7.595963311618627,3.147
KIR,2024,7.626966320683992,3.124
KNA,1977,8.406136845607563,3.478
KNA,1978,8.447748171608106,3.286
KNA,1979,8.525243698710938,3.23
KNA,1980,8.610533271698824,3.261
KNA,1981,8.6294374440761,3.296
KNA,1982,8.63879522516938,3.175
KNA,1983,8.655258754858734,3.098
KNA,1984,8.74543863247579,2.884
KNA,1985,8.833171344072525,2.82
KNA,1986,8.942374528338597,2.683
KNA,1987,9.012330654234077,2.622
KNA,1988,9.10751480923026,2.622
KNA,1989,9.168295012649306,2.689
KNA,1990,9.223946048577238,2.725
KNA,1991,9.206955022514443,2.597
KNA,1992,9.239951749090926,2.433
KNA,1993,9.292897162762314,2.375
KNA,1994,9.33169186367455,2.31
KNA,1995,9.371044821680513,2.304
KNA,1996,9.414895972252697,2.26
KNA,1997,9.468139252889527,2.3
KNA,1998,9.450220126473834,2.31
KNA,1999,9.468299370895547,2.256
KNA,2000,9.549596452429759,2.126
KNA,2001,9.589523786244692,2.082
KNA,2002,9.597464364299077,2.038
KNA,2003,9.55395183476241,2.004
KNA,2004,9.590131718926978,1.964
KNA,2005,9.680379368907888,1.931
KNA,2006,9.708558589563527,1.902
KNA,2007,9.711609096197526,1.871
KNA,2008,9.81606306843104,1.833
KNA,2009,9.779694570544565,1.8
KNA,2010,9.780645624064096,1.762
KNA,2011,9.795828920324889,1.74
KNA,2012,9.785294853457382,1.713
KNA,2013,9.840222496988394,1.682
KNA,2014,9.912834047530385,1.665
KNA,2015,9.9197938961755,1.643
KNA,2016,9.958622195083098,1.633
KNA,2017,9.96136037790753,1.61
KNA,2018,9.982090634352296,1.587
KNA,2019,10.01224170576713,1.568
KNA,2020,9.847912808211433,1.55
KNA,2021,9.853867656765281,1.531
KNA,2022,9.954691879018279,1.512
KNA,2023,9.983408717368407,1.505
KNA,2024,9.984709901357247,1.526
KOR,1960,6.94478994323622,5.994
KOR,1961,6.982031831569327,5.803
KOR,1962,6.991906724025599,5.562
KOR,1963,7.050326202184437,5.334
KOR,1964,7.114257113146437,5.068
KOR,1965,7.159421176440584,4.887
KOR,1966,7.247677351796915,4.782
KOR,1967,7.31189317102554,4.615
KOR,1968,7.412877794932227,4.51
KOR,1969,7.526439756375067,4.447
KOR,1970,7.601425604861564,4.53
KOR,1971,7.6829269084900655,4.54
KOR,1972,7.7349685016009895,4.12
KOR,1973,7.856827414785874,4.07
KOR,1974,7.9318136974555955,3.77
KOR,1975,7.991320387943722,3.43
KOR,1976,8.099898884698433,3.0
KOR,1977,8.201000212364653,2.99
KOR,1978,8.290793790206239,2.64
KOR,1979,8.359386199557783,2.9
KOR,1980,8.328441570508764,2.82
KOR,1981,8.384265106461191,2.57
KOR,1982,8.450097919136908,2.39
KOR,1983,8.561695878701718,2.06
KOR,1984,8.650436515878706,1.74
KOR,1985,8.716985031863077,1.66
KOR,1986,8.815918969468035,1.58
KOR,1987,8.92733091308637,1.53
KOR,1988,9.032056241623657,1.55
KOR,1989,9.091364987912774,1.56
KOR,1990,9.177050197353761,1.57
KOR,1991,9.270385357027417,1.71
KOR,1992,9.32157406842132,1.76
KOR,1993,9.379025136044673,1.654
KOR,1994,9.458546791815053,1.656
KOR,1995,9.541391110228904,1.634
KOR,1996,9.608735740491174,1.574
KOR,1997,9.660286168009058,1.537
KOR,1998,9.602416861685054,1.464
KOR,1999,9.705214453736211,1.425
KOR,2000,9.784880540476703,1.48
KOR,2001,9.823384737439417,1.309
KOR,2002,9.892193011946176,1.178
KOR,2003,9.917293837757375,1.191
KOR,2004,9.963868082449396,1.164
KOR,2005,10.004407482170322,1.085
KOR,2006,10.050276314587203,1.132
KOR,2007,10.102000858470229,1.259
KOR,2008,10.12400925527797,1.192
KOR,2009,10.127027618476019,1.149
KOR,2010,10.18953261252483,1.226
KOR,2011,10.21805940827161,1.244
KOR,2012,10.237959805487082,1.297
KOR,2013,10.265791514107688,1.187
KOR,2014,10.29115092240545,1.205
KOR,2015,10.31466268254703,1.239
KOR,2016,10.341916896889888,1.172
KOR,2017,10.372862944802542,1.052
KOR,2018,10.399794957607943,0.977
KOR,2019,10.41919060373782,0.918
KOR,2020,10.410784855878186,0.837
KOR,2021,10.45716976361207,0.808
KOR,2022,10.485954923113521,0.778
KOR,2023,10.500886307355545,0.721
KOR,2024,10.519981157491612,0.748
KWT,1970,11.135926926042591,7.025
KWT,1971,11.137116181931697,6.839
KWT,1972,11.113443525081044,6.637
KWT,1973,10.985085413458348,6.43
KWT,1974,10.78569459840215,6.233
KWT,1975,10.592645791431151,6.059
KWT,1976,10.59191700840106,5.896
KWT,1977,10.487561939211977,5.712
KWT,1978,10.495164547158367,5.521
KWT,1979,10.56508748197912,5.333
KWT,1980,10.293763046436386,5.184
KWT,1981,10.033028011499091,5.021
KWT,1982,9.8593220782191,4.848
KWT,1983,9.887673258028412,4.658
KWT,1984,9.895897792169746,4.452
KWT,1985,9.812711524751839,4.218
KWT,1986,9.854422241437032,4.003
KWT,1987,9.892748320406815,3.827
KWT,1988,9.7477728151125,3.702
